X: 1221.66, Y: 2689.30
X: 1243.19, Y: 2674.75
X: 1247.66, Y: 2672.26
X: 1249.20, Y: 2671.53
X: 1249.47, Y: 2671.47
X: 1249.32, Y: 2671.59
X: 1249.05, Y: 2671.75
X: 1248.79, Y: 2671.89
X: 1248.57, Y: 2672.00
X: 1248.40, Y: 2672.08
X: 1248.28, Y: 2672.13
X: 1248.20, Y: 2672.17
X: 1248.14, Y: 2672.20
X: 1248.11, Y: 2672.21
X: 1248.09, Y: 2672.22
X: 1247.74, Y: 2644.73
X: 1247.91, Y: 2632.23
X: 1248.14, Y: 2627.37
X: 1248.31, Y: 2626.12
X: 1248.39, Y: 2626.37
X: 1248.41, Y: 2627.11
X: 1248.40, Y: 2627.87
X: 1248.37, Y: 2628.51
X: 1248.34, Y: 2628.97
X: 1248.31, Y: 2629.29
X: 1248.29, Y: 2629.50
X: 1248.27, Y: 2629.63
X: 1248.26, Y: 2629.71
X: 1248.25, Y: 2629.75
X: 1248.25, Y: 2629.77
X: 1248.24, Y: 2629.79
X: 1254.16, Y: 2639.31
X: 1257.00, Y: 2643.58
X: 1258.19, Y: 2645.20
X: 1258.55, Y: 2645.59
X: 1258.53, Y: 2645.49
X: 1258.38, Y: 2645.23
X: 1258.20, Y: 2644.97
X: 1258.05, Y: 2644.76
X: 1257.93, Y: 2644.61
X: 1257.84, Y: 2644.50
X: 1257.79, Y: 2644.44
X: 1257.75, Y: 2644.39
X: 1257.73, Y: 2644.37
X: 1257.71, Y: 2644.36
X: 1257.71, Y: 2644.35
X: 1279.07, Y: 2648.74
X: 1289.65, Y: 2650.54
X: 1294.23, Y: 2651.13
X: 1295.72, Y: 2651.21
X: 1295.74, Y: 2651.11
X: 1295.20, Y: 2650.98
X: 1294.54, Y: 2650.87
X: 1293.94, Y: 2650.80
X: 1293.46, Y: 2650.75
X: 1293.12, Y: 2650.72
X: 1292.89, Y: 2650.71
X: 1292.74, Y: 2650.70
X: 1292.64, Y: 2650.69
X: 1292.59, Y: 2650.69
X: 1292.56, Y: 2650.69
X: 1294.65, Y: 2661.32
X: 1295.55, Y: 2666.13
X: 1295.87, Y: 2667.98
X: 1295.93, Y: 2668.45
X: 1295.90, Y: 2668.35
X: 1295.84, Y: 2668.06
X: 1295.79, Y: 2667.77
X: 1288.32, Y: 2653.40
X: 1284.71, Y: 2646.87
X: 1283.19, Y: 2644.31
X: 1282.72, Y: 2643.63
X: 1282.73, Y: 2643.73
X: 1282.92, Y: 2644.08
X: 1283.14, Y: 2644.45
X: 1283.34, Y: 2644.76
X: 1283.49, Y: 2644.99
X: 1283.60, Y: 2645.14
X: 1283.67, Y: 2645.24
X: 1283.72, Y: 2645.31
X: 1283.75, Y: 2645.34
X: 1283.76, Y: 2645.36
X: 1283.77, Y: 2645.37
X: 1283.77, Y: 2645.38
X: 1258.77, Y: 2637.71
X: 1246.44, Y: 2634.56
X: 1241.11, Y: 2633.52
X: 1239.40, Y: 2633.36
X: 1239.37, Y: 2633.51
X: 1240.00, Y: 2633.73
X: 1240.78, Y: 2633.92
X: 1241.47, Y: 2634.05
X: 1242.02, Y: 2634.14
X: 1242.42, Y: 2634.19
X: 1242.69, Y: 2634.23
X: 1242.86, Y: 2634.24
X: 1242.97, Y: 2634.25
X: 1243.03, Y: 2634.26
X: 1243.07, Y: 2634.26
X: 1233.55, Y: 2664.52
X: 1228.47, Y: 2678.41
X: 1226.06, Y: 2683.88
X: 1225.16, Y: 2685.34
X: 1225.03, Y: 2685.10
X: 1225.25, Y: 2684.29
