X: 1155.83, Y: 2694.60
X: 1149.79, Y: 2679.21
X: 1152.49, Y: 2680.62
X: 1155.54, Y: 2675.82
X: 1155.62, Y: 2671.00
X: 1155.40, Y: 2668.90
X: 1149.28, Y: 2666.07
X: 1148.86, Y: 2667.37
X: 1148.79, Y: 2669.70
X: 1171.12, Y: 2669.21
X: 1174.28, Y: 2670.13
X: 1173.35, Y: 2672.61
X: 1171.14, Y: 2670.03
X: 1168.54, Y: 2667.00
X: 1168.43, Y: 2665.80
X: 1164.88, Y: 2665.62
X: 1169.42, Y: 2667.66
X: 1156.53, Y: 2691.13
X: 1153.76, Y: 2686.15
X: 1154.56, Y: 2686.10
X: 1159.11, Y: 2688.74
X: 1148.07, Y: 2679.49
X: 1145.80, Y: 2684.52
X: 1138.59, Y: 2680.74
X: 1144.07, Y: 2687.83
X: 1147.63, Y: 2689.98
X: 1149.82, Y: 2690.22
X: 1149.87, Y: 2690.19
X: 1148.40, Y: 2688.39
X: 1152.42, Y: 2687.64
X: 1154.84, Y: 2688.43
X: 1158.47, Y: 2682.86
X: 1161.09, Y: 2681.79
X: 1156.18, Y: 2672.91
X: 1164.42, Y: 2669.84
X: 1163.78, Y: 2667.79
X: 1195.70, Y: 2680.75
X: 1198.03, Y: 2684.62
X: 1199.47, Y: 2681.44
X: 1199.33, Y: 2684.67
X: 1195.19, Y: 2682.76
X: 1193.63, Y: 2684.20
X: 1179.23, Y: 2690.93
X: 1189.40, Y: 2697.51
X: 1195.32, Y: 2700.48
X: 1201.16, Y: 2701.61
X: 1196.88, Y: 2700.05
X: 1199.78, Y: 2702.85
X: 1194.49, Y: 2707.18
X: 1187.15, Y: 2723.76
X: 1196.71, Y: 2712.09
X: 1194.09, Y: 2702.83
X: 1179.97, Y: 2695.95
X: 1186.78, Y: 2695.65
X: 1184.57, Y: 2698.31
X: 1188.37, Y: 2688.35
X: 1178.51, Y: 2683.65
X: 1169.90, Y: 2682.55
X: 1165.61, Y: 2676.33
X: 1165.79, Y: 2680.90
X: 1171.65, Y: 2679.74
X: 1166.46, Y: 2684.78
X: 1176.39, Y: 2700.33
X: 1188.08, Y: 2699.77
X: 1189.87, Y: 2696.13
X: 1193.98, Y: 2693.11
X: 1185.31, Y: 2693.42
X: 1178.95, Y: 2689.86
X: 1183.51, Y: 2688.02
X: 1185.53, Y: 2688.79
X: 1187.65, Y: 2695.50
