X: 1155.06, Y: 2630.99
X: 1165.76, Y: 2619.18
X: 1167.71, Y: 2617.49
X: 1168.76, Y: 2616.60
X: 1169.35, Y: 2616.17
X: 1169.62, Y: 2616.01
X: 1169.72, Y: 2615.99
X: 1169.71, Y: 2616.03
X: 1169.67, Y: 2616.09
X: 1169.61, Y: 2616.15
X: 1169.55, Y: 2616.21
X: 1169.49, Y: 2616.27
X: 1176.01, Y: 2624.37
X: 1181.02, Y: 2630.58
X: 1184.93, Y: 2635.40
X: 1188.00, Y: 2639.18
X: 1190.42, Y: 2642.17
X: 1192.36, Y: 2644.55
X: 1193.91, Y: 2646.46
X: 1195.16, Y: 2648.01
X: 1196.18, Y: 2649.25
X: 1197.00, Y: 2650.27
X: 1197.66, Y: 2651.09
X: 1198.20, Y: 2651.77
X: 1198.64, Y: 2652.31
X: 1198.99, Y: 2652.76
X: 1199.28, Y: 2653.12
X: 1199.50, Y: 2653.41
X: 1195.88, Y: 2651.07
X: 1192.65, Y: 2648.97
X: 1189.75, Y: 2647.09
X: 1187.15, Y: 2645.40
X: 1184.80, Y: 2643.86
X: 1182.68, Y: 2642.48
X: 1180.77, Y: 2641.22
X: 1179.03, Y: 2640.07
X: 1177.45, Y: 2639.02
X: 1176.01, Y: 2638.07
X: 1174.69, Y: 2637.19
X: 1173.49, Y: 2636.39
X: 1172.39, Y: 2635.65
X: 1171.38, Y: 2634.97
X: 1170.45, Y: 2634.34
X: 1176.15, Y: 2633.15
X: 1181.42, Y: 2632.05
X: 1186.30, Y: 2631.02
X: 1190.82, Y: 2630.06
X: 1195.02, Y: 2629.18
X: 1198.92, Y: 2628.35
X: 1202.54, Y: 2627.58
X: 1205.92, Y: 2626.87
X: 1209.06, Y: 2626.20
X: 1211.99, Y: 2625.57
X: 1214.73, Y: 2624.98
X: 1217.29, Y: 2624.44
X: 1219.68, Y: 2623.92
X: 1221.91, Y: 2623.44
X: 1224.01, Y: 2622.99
X: 1225.97, Y: 2622.57
X: 1225.99, Y: 2620.70
X: 1226.00, Y: 2618.93
X: 1226.00, Y: 2617.27
X: 1229.63, Y: 2615.09
X: 1233.05, Y: 2613.02
X: 1236.29, Y: 2611.07
X: 1239.35, Y: 2609.23
X: 1242.25, Y: 2607.48
X: 1244.99, Y: 2605.82
X: 1242.87, Y: 2606.39
X: 1240.84, Y: 2606.94
X: 1238.91, Y: 2607.46
X: 1237.06, Y: 2607.97
X: 1235.29, Y: 2608.45
X: 1233.59, Y: 2608.91
X: 1231.97, Y: 2609.35
X: 1230.41, Y: 2609.78
X: 1228.92, Y: 2610.19
X: 1227.49, Y: 2610.58
X: 1226.12, Y: 2610.96
X: 1224.80, Y: 2611.33
X: 1223.53, Y: 2611.68
X: 1222.31, Y: 2612.01
X: 1221.14, Y: 2612.34
X: 1221.04, Y: 2611.68
X: 1220.95, Y: 2611.04
X: 1220.85, Y: 2610.44
X: 1221.15, Y: 2609.63
X: 1221.40, Y: 2608.86
X: 1221.62, Y: 2608.11
X: 1221.79, Y: 2607.39
X: 1221.93, Y: 2606.69
X: 1222.04, Y: 2606.03
