X: 1263.61, Y: 2657.98
X: 1302.68, Y: 2625.20
X: 1302.69, Y: 2625.62
X: 1302.69, Y: 2625.62
X: 1302.69, Y: 2625.62
X: 1302.69, Y: 2625.62
X: 1302.69, Y: 2625.62
X: 1302.69, Y: 2625.62
X: 1302.70, Y: 2625.63
X: 1302.69, Y: 2625.62
X: 1302.69, Y: 2625.62
X: 1302.69, Y: 2625.62
X: 1302.69, Y: 2625.62
X: 1302.69, Y: 2625.62
X: 1337.54, Y: 2616.12
X: 1337.46, Y: 2616.79
X: 1337.47, Y: 2616.77
X: 1337.47, Y: 2616.76
X: 1337.47, Y: 2616.75
X: 1337.47, Y: 2616.74
X: 1337.47, Y: 2616.74
X: 1337.47, Y: 2616.73
X: 1337.47, Y: 2616.72
X: 1337.47, Y: 2616.72
X: 1337.47, Y: 2616.72
X: 1337.47, Y: 2616.71
X: 1337.47, Y: 2616.71
X: 1337.47, Y: 2616.71
X: 1337.47, Y: 2616.71
X: 1337.47, Y: 2616.70
X: 1284.85, Y: 2635.93
X: 1284.57, Y: 2635.21
X: 1284.56, Y: 2635.21
X: 1284.56, Y: 2635.22
X: 1284.56, Y: 2635.23
X: 1284.56, Y: 2635.23
X: 1284.57, Y: 2635.24
X: 1284.57, Y: 2635.25
X: 1284.57, Y: 2635.25
X: 1284.57, Y: 2635.25
X: 1284.57, Y: 2635.26
X: 1284.57, Y: 2635.26
X: 1284.57, Y: 2635.26
X: 1284.57, Y: 2635.26
X: 1284.57, Y: 2635.27
X: 1277.74, Y: 2648.74
X: 1277.76, Y: 2648.73
X: 1277.77, Y: 2648.73
X: 1277.77, Y: 2648.73
X: 1277.77, Y: 2648.73
X: 1277.77, Y: 2648.73
X: 1277.77, Y: 2648.73
X: 1277.78, Y: 2648.74
X: 1277.78, Y: 2648.74
X: 1277.78, Y: 2648.74
X: 1277.78, Y: 2648.74
X: 1277.78, Y: 2648.74
X: 1277.78, Y: 2648.74
X: 1277.78, Y: 2648.74
X: 1277.78, Y: 2648.74
X: 1287.73, Y: 2657.92
X: 1341.88, Y: 2671.88
X: 1343.75, Y: 2672.97
X: 1343.15, Y: 2672.69
X: 1343.11, Y: 2672.67
X: 1343.11, Y: 2672.67
X: 1343.11, Y: 2672.67
X: 1343.11, Y: 2672.67
X: 1343.11, Y: 2672.67
X: 1343.11, Y: 2672.67
X: 1343.11, Y: 2672.67
X: 1343.11, Y: 2672.67
X: 1286.05, Y: 2630.81
X: 1284.62, Y: 2630.24
X: 1284.59, Y: 2630.23
X: 1284.59, Y: 2630.23
X: 1284.59, Y: 2630.23
X: 1284.59, Y: 2630.23
X: 1284.59, Y: 2630.23
X: 1284.59, Y: 2630.23
X: 1284.59, Y: 2630.23
X: 1284.59, Y: 2630.23
X: 1284.59, Y: 2630.23
X: 1284.59, Y: 2630.23
X: 1284.59, Y: 2630.23
X: 1284.59, Y: 2630.23
X: 1284.59, Y: 2630.23
X: 1295.50, Y: 2619.18
X: 1295.36, Y: 2619.31
X: 1295.37, Y: 2619.31
X: 1295.37, Y: 2619.31
X: 1295.37, Y: 2619.31
X: 1295.37, Y: 2619.31
X: 1295.37, Y: 2619.31
X: 1295.37, Y: 2619.31
X: 1295.37, Y: 2619.31
X: 1295.37, Y: 2619.31
X: 1295.37, Y: 2619.31
X: 1295.37, Y: 2619.31
X: 1295.37, Y: 2619.31
X: 1295.37, Y: 2619.31
X: 1295.37, Y: 2619.31
X: 1295.37, Y: 2619.31
X: 1280.68, Y: 2650.54
X: 1280.91, Y: 2650.48
X: 1280.94, Y: 2650.49
X: 1280.91, Y: 2650.48
X: 1280.91, Y: 2650.48
X: 1280.91, Y: 2650.48
X: 1280.91, Y: 2650.48
X: 1280.91, Y: 2650.48
X: 1280.91, Y: 2650.48
