X: 1175.12, Y: 2500.74
X: 1112.08, Y: 2538.12
X: 1108.53, Y: 2540.10
X: 1108.34, Y: 2540.21
X: 1108.34, Y: 2540.22
X: 1108.34, Y: 2540.22
X: 1108.34, Y: 2540.22
X: 1108.34, Y: 2540.22
X: 1108.34, Y: 2540.22
X: 1108.35, Y: 2540.22
X: 1108.35, Y: 2540.22
X: 1108.49, Y: 2540.25
X: 1120.20, Y: 2542.66
X: 1115.51, Y: 2541.45
X: 1123.52, Y: 2508.58
X: 1124.64, Y: 2507.19
X: 1124.41, Y: 2507.23
X: 1124.22, Y: 2507.32
X: 1124.12, Y: 2507.38
X: 1124.06, Y: 2507.42
X: 1124.02, Y: 2507.45
X: 1124.00, Y: 2507.46
X: 1123.99, Y: 2507.47
X: 1123.98, Y: 2507.48
X: 1123.98, Y: 2507.48
X: 1123.97, Y: 2507.49
X: 1123.97, Y: 2507.49
X: 1123.97, Y: 2507.49
X: 1123.97, Y: 2507.49
X: 1246.97, Y: 2602.42
X: 1251.57, Y: 2605.17
X: 1251.32, Y: 2605.06
X: 1251.03, Y: 2604.94
X: 1250.84, Y: 2604.85
X: 1250.72, Y: 2604.80
X: 1250.64, Y: 2604.76
X: 1250.59, Y: 2604.74
X: 1250.56, Y: 2604.72
X: 1250.54, Y: 2604.71
X: 1250.53, Y: 2604.71
X: 1250.52, Y: 2604.70
X: 1250.52, Y: 2604.70
X: 1250.52, Y: 2604.70
X: 1250.51, Y: 2604.70
X: 1250.51, Y: 2604.70
X: 1074.31, Y: 2550.68
X: 1065.64, Y: 2552.90
X: 1065.88, Y: 2553.07
X: 1066.39, Y: 2553.00
X: 1066.74, Y: 2552.94
X: 1066.96, Y: 2552.90
X: 1067.10, Y: 2552.88
X: 1067.19, Y: 2552.86
X: 1067.25, Y: 2552.85
X: 1067.29, Y: 2552.84
X: 1067.31, Y: 2552.84
X: 1067.32, Y: 2552.83
X: 1067.33, Y: 2552.83
X: 1067.34, Y: 2552.83
X: 1067.34, Y: 2552.83
X: 1019.19, Y: 2487.13
X: 1024.13, Y: 2477.25
X: 1024.91, Y: 2476.77
X: 1024.93, Y: 2476.89
X: 1024.89, Y: 2477.01
X: 1078.52, Y: 2540.32
X: 1080.09, Y: 2541.82
X: 1080.02, Y: 2541.74
X: 1079.95, Y: 2541.67
X: 1079.90, Y: 2541.63
X: 1079.86, Y: 2541.60
X: 1079.84, Y: 2541.58
X: 1079.83, Y: 2541.57
X: 1079.82, Y: 2541.56
X: 1079.81, Y: 2541.56
X: 1079.81, Y: 2541.55
X: 1079.81, Y: 2541.55
X: 1079.81, Y: 2541.55
X: 1079.81, Y: 2541.55
X: 1079.81, Y: 2541.55
X: 1079.81, Y: 2541.55
X: 975.73, Y: 2491.28
X: 972.15, Y: 2493.23
X: 972.17, Y: 2493.34
X: 972.41, Y: 2493.23
X: 972.59, Y: 2493.15
X: 972.70, Y: 2493.09
X: 972.78, Y: 2493.05
X: 972.82, Y: 2493.03
X: 972.85, Y: 2493.02
X: 972.87, Y: 2493.01
X: 972.88, Y: 2493.00
X: 972.88, Y: 2493.00
X: 972.89, Y: 2493.00
X: 972.89, Y: 2493.00
X: 972.89, Y: 2493.00
X: 971.87, Y: 2538.58
X: 969.61, Y: 2540.86
X: 969.58, Y: 2540.83
X: 969.76, Y: 2540.67
X: 969.89, Y: 2540.55
X: 969.97, Y: 2540.48
X: 970.03, Y: 2540.43
X: 970.06, Y: 2540.40
X: 970.08, Y: 2540.38
X: 970.09, Y: 2540.37
X: 970.10, Y: 2540.37
X: 970.10, Y: 2540.36
X: 970.10, Y: 2540.36
X: 970.11, Y: 2540.36
X: 970.11, Y: 2540.36
X: 970.11, Y: 2540.36
X: 1130.43, Y: 2554.48
X: 1136.79, Y: 2552.01
X: 1136.45, Y: 2552.12
X: 1135.92, Y: 2552.36
X: 1135.57, Y: 2552.53
X: 1135.35, Y: 2552.63
X: 1135.22, Y: 2552.69
X: 1135.14, Y: 2552.73
X: 1135.08, Y: 2552.76
X: 1135.05, Y: 2552.77
X: 1135.03, Y: 2552.78
X: 1135.02, Y: 2552.79
X: 1135.01, Y: 2552.79
X: 1138.01, Y: 2553.54
X: 1137.25, Y: 2553.29
X: 1064.69, Y: 2519.85
X: 1055.29, Y: 2518.74
X: 1054.89, Y: 2518.86
X: 1054.87, Y: 2518.87
X: 1054.87, Y: 2518.87
X: 1054.87, Y: 2518.87
X: 1054.88, Y: 2518.87
X: 1054.88, Y: 2518.87
X: 1054.88, Y: 2518.87
X: 1054.88, Y: 2518.87
X: 1054.88, Y: 2518.87
X: 1055.07, Y: 2518.92
X: 1054.90, Y: 2518.88
X: 1054.90, Y: 2518.88
X: 1054.90, Y: 2518.88
X: 1051.02, Y: 2509.21
X: 1051.07, Y: 2509.07
X: 1051.08, Y: 2509.06
X: 1051.08, Y: 2509.06
X: 1051.08, Y: 2509.06
X: 1051.09, Y: 2509.06
X: 1051.09, Y: 2509.06
X: 1051.09, Y: 2509.06
X: 1051.09, Y: 2509.06
X: 1051.10, Y: 2509.06
X: 1051.10, Y: 2509.07
X: 1051.10, Y: 2509.07
X: 1051.10, Y: 2509.07
X: 1051.11, Y: 2509.07
X: 1051.11, Y: 2509.07
X: 1051.11, Y: 2509.07
X: 970.56, Y: 2532.41
X: 966.19, Y: 2535.47
X: 965.90, Y: 2535.67
X: 965.88, Y: 2535.68
X: 965.88, Y: 2535.68
X: 965.88, Y: 2535.68
X: 965.88, Y: 2535.68
X: 965.89, Y: 2535.68
X: 965.89, Y: 2535.68
X: 965.89, Y: 2535.68
X: 965.89, Y: 2535.68
X: 965.90, Y: 2535.68
X: 965.90, Y: 2535.68
X: 965.90, Y: 2535.68
X: 965.90, Y: 2535.68
X: 1122.27, Y: 2527.97
X: 1128.32, Y: 2525.84
X: 1128.61, Y: 2525.70
X: 1130.30, Y: 2526.01
X: 1128.69, Y: 2525.67
X: 1128.63, Y: 2525.69
X: 1128.62, Y: 2525.69
X: 1128.62, Y: 2525.69
X: 1128.63, Y: 2525.69
X: 1128.63, Y: 2525.69
X: 1128.63, Y: 2525.69
X: 1128.63, Y: 2525.70
X: 1128.63, Y: 2525.70
X: 1029.95, Y: 2502.00
X: 1024.66, Y: 2504.06
X: 1024.28, Y: 2504.25
X: 1024.26, Y: 2504.27
X: 1024.89, Y: 2504.35
X: 1024.29, Y: 2504.25
X: 1024.26, Y: 2504.27
X: 1024.26, Y: 2504.27
X: 1024.27, Y: 2504.27
X: 1024.16, Y: 2504.25
X: 1024.16, Y: 2504.25
X: 1024.16, Y: 2504.25
X: 1024.16, Y: 2504.25
X: 1024.16, Y: 2504.25
X: 984.35, Y: 2472.79
X: 983.10, Y: 2473.07
X: 983.01, Y: 2473.12
X: 984.30, Y: 2473.22
X: 983.22, Y: 2473.10
X: 983.16, Y: 2473.13
X: 983.15, Y: 2473.13
X: 983.16, Y: 2473.13
X: 983.16, Y: 2473.13
X: 983.57, Y: 2473.16
X: 983.02, Y: 2473.10
X: 982.99, Y: 2473.12
X: 982.99, Y: 2473.12
X: 982.99, Y: 2473.12
X: 982.99, Y: 2473.12
X: 1054.76, Y: 2487.29
X: 1060.17, Y: 2485.76
X: 1059.93, Y: 2485.46
X: 1059.92, Y: 2485.45
X: 1059.93, Y: 2485.45
X: 1059.93, Y: 2485.45
X: 1060.17, Y: 2485.48
X: 1059.87, Y: 2485.44
X: 1059.88, Y: 2485.45
X: 1059.89, Y: 2485.45
X: 1059.89, Y: 2485.45
X: 1059.89, Y: 2485.45
X: 1059.89, Y: 2485.45
X: 1059.89, Y: 2485.45
X: 1059.89, Y: 2485.45
X: 1131.51, Y: 2594.86
X: 1133.12, Y: 2596.13
X: 1133.16, Y: 2596.13
X: 1133.16, Y: 2596.13
X: 1133.16, Y: 2596.13
X: 1133.18, Y: 2596.14
X: 1133.19, Y: 2596.14
X: 1133.19, Y: 2596.14
X: 1133.19, Y: 2596.14
X: 1133.19, Y: 2596.14
X: 1133.19, Y: 2596.14
X: 1133.19, Y: 2596.14
X: 1133.19, Y: 2596.14
X: 1133.19, Y: 2596.14
X: 1133.19, Y: 2596.14
X: 1133.19, Y: 2596.14
X: 1097.95, Y: 2555.98
X: 1096.71, Y: 2555.56
X: 1096.67, Y: 2555.57
X: 1096.67, Y: 2555.58
X: 1096.67, Y: 2555.58
X: 1096.60, Y: 2555.56
X: 1096.60, Y: 2555.56
X: 1096.60, Y: 2555.56
X: 1096.60, Y: 2555.56
X: 1096.60, Y: 2555.56
X: 1096.60, Y: 2555.56
X: 1096.60, Y: 2555.56
X: 1096.60, Y: 2555.56
X: 1096.69, Y: 2555.58
X: 1096.69, Y: 2555.58
X: 1138.39, Y: 2525.28
X: 1141.38, Y: 2523.73
X: 1141.59, Y: 2523.64
X: 1141.60, Y: 2523.64
X: 1141.60, Y: 2523.64
X: 1141.60, Y: 2523.64
X: 1141.60, Y: 2523.64
X: 1141.60, Y: 2523.64
X: 1141.60, Y: 2523.64
X: 1143.64, Y: 2524.02
X: 1141.69, Y: 2523.61
X: 1141.59, Y: 2523.63
X: 1141.58, Y: 2523.64
X: 1141.65, Y: 2523.65
X: 1141.53, Y: 2523.63
X: 1141.52, Y: 2523.63
X: 1015.65, Y: 2483.80
X: 1008.97, Y: 2486.03
X: 1008.51, Y: 2486.24
X: 1008.48, Y: 2486.26
X: 1008.48, Y: 2486.26
X: 1008.48, Y: 2486.26
X: 1008.48, Y: 2486.26
X: 1008.48, Y: 2486.26
X: 1008.48, Y: 2486.26
X: 1008.48, Y: 2486.26
X: 1008.49, Y: 2486.26
X: 1011.63, Y: 2486.52
X: 1008.71, Y: 2486.20
X: 1008.55, Y: 2486.26
X: 1008.54, Y: 2486.26
X: 1101.61, Y: 2493.17
X: 1105.24, Y: 2492.26
X: 1105.41, Y: 2492.19
X: 1105.42, Y: 2492.19
X: 1105.42, Y: 2492.19
X: 1105.42, Y: 2492.19
X: 1105.42, Y: 2492.19
X: 1105.43, Y: 2492.19
X: 1105.43, Y: 2492.19
X: 1105.53, Y: 2492.20
X: 1105.53, Y: 2492.20
X: 1105.53, Y: 2492.20
X: 1105.53, Y: 2492.20
X: 1105.53, Y: 2492.20
X: 1105.53, Y: 2492.20
X: 1105.53, Y: 2492.20
X: 1084.68, Y: 2456.38
X: 1084.36, Y: 2455.78
X: 1084.35, Y: 2455.77
X: 1084.35, Y: 2455.77
X: 1084.35, Y: 2455.77
X: 1086.88, Y: 2455.95
X: 1084.50, Y: 2455.72
X: 1084.35, Y: 2455.76
X: 1084.34, Y: 2455.77
X: 1084.23, Y: 2455.77
X: 1084.23, Y: 2455.77
X: 1084.23, Y: 2455.77
X: 1084.23, Y: 2455.77
X: 1084.23, Y: 2455.77
X: 1084.23, Y: 2455.77
X: 1119.55, Y: 2453.92
X: 1121.54, Y: 2453.29
X: 1121.66, Y: 2453.24
X: 1121.67, Y: 2453.24
X: 1121.67, Y: 2453.24
X: 1121.67, Y: 2453.24
X: 1121.79, Y: 2453.24
X: 1121.80, Y: 2453.24
