X: 1300.40, Y: 2739.22
X: 1300.04, Y: 2740.06
X: 1302.79, Y: 2742.35
X: 1305.99, Y: 2743.46
X: 1304.34, Y: 2744.90
X: 1307.64, Y: 2747.27
X: 1308.48, Y: 2747.84
X: 1310.02, Y: 2748.39
X: 1303.62, Y: 2747.33
X: 1302.67, Y: 2748.02
X: 1304.36, Y: 2750.07
X: 1304.12, Y: 2755.49
X: 1305.54, Y: 2754.39
X: 1306.61, Y: 2754.45
X: 1310.74, Y: 2754.39
X: 1314.41, Y: 2762.82
X: 1313.82, Y: 2764.18
X: 1311.73, Y: 2766.01
X: 1310.97, Y: 2766.73
X: 1311.29, Y: 2767.20
X: 1312.24, Y: 2766.81
X: 1311.78, Y: 2765.42
X: 1312.13, Y: 2765.32
X: 1311.57, Y: 2768.69
X: 1308.45, Y: 2738.32
X: 1307.86, Y: 2737.66
X: 1310.07, Y: 2737.69
X: 1310.46, Y: 2738.70
X: 1312.53, Y: 2738.65
X: 1312.82, Y: 2737.74
X: 1312.08, Y: 2739.15
X: 1314.70, Y: 2736.49
X: 1310.44, Y: 2737.41
X: 1310.79, Y: 2739.75
X: 1310.70, Y: 2736.96
X: 1310.81, Y: 2737.52
X: 1311.55, Y: 2736.57
X: 1310.47, Y: 2737.98
X: 1308.46, Y: 2736.79
X: 1355.86, Y: 2771.02
X: 1363.32, Y: 2770.88
X: 1362.86, Y: 2769.34
X: 1362.28, Y: 2772.51
X: 1362.69, Y: 2771.60
X: 1363.82, Y: 2772.75
X: 1364.00, Y: 2772.46
X: 1363.81, Y: 2774.74
X: 1363.82, Y: 2776.26
X: 1360.96, Y: 2777.18
X: 1360.25, Y: 2777.24
X: 1351.29, Y: 2784.25
X: 1263.88, Y: 2714.10
X: 1252.08, Y: 2711.74
X: 1234.19, Y: 2707.96
X: 1222.00, Y: 2698.36
X: 1205.70, Y: 2696.78
X: 1184.48, Y: 2691.82
X: 1168.10, Y: 2686.15
X: 1146.28, Y: 2677.09
X: 1131.21, Y: 2671.55
X: 1124.83, Y: 2669.10
X: 1104.74, Y: 2666.10
X: 1101.58, Y: 2667.38
X: 1099.10, Y: 2665.72
X: 1099.25, Y: 2665.03
X: 1094.21, Y: 2666.79
X: 1092.37, Y: 2666.95
X: 1092.32, Y: 2665.11
X: 1093.99, Y: 2663.97
X: 1089.67, Y: 2666.41
X: 1080.82, Y: 2666.90
X: 1100.86, Y: 2680.83
X: 1101.43, Y: 2681.16
X: 1101.62, Y: 2680.70
X: 1100.88, Y: 2681.36
X: 1096.58, Y: 2681.77
X: 1097.12, Y: 2681.44
X: 1096.94, Y: 2680.13
X: 1093.48, Y: 2680.88
X: 1093.20, Y: 2683.54
X: 1095.91, Y: 2682.86
X: 1095.23, Y: 2681.20
X: 1096.45, Y: 2680.48
X: 1096.72, Y: 2680.66
X: 1096.60, Y: 2679.26
X: 1098.39, Y: 2677.70
X: 1099.35, Y: 2669.65
X: 1100.36, Y: 2670.78
X: 1100.43, Y: 2669.77
X: 1099.04, Y: 2669.67
X: 1100.72, Y: 2673.10
X: 1100.51, Y: 2673.06
X: 1098.73, Y: 2673.68
X: 1096.55, Y: 2672.41
X: 1095.64, Y: 2672.59
X: 1095.97, Y: 2672.86
X: 1095.07, Y: 2673.86
X: 1100.52, Y: 2674.77
X: 1097.92, Y: 2670.96
X: 1093.65, Y: 2679.09
X: 1092.88, Y: 2677.13
X: 1092.02, Y: 2676.75
X: 1100.72, Y: 2678.75
X: 1100.51, Y: 2678.99
X: 1101.85, Y: 2679.50
X: 1102.91, Y: 2677.72
