X: 1208.31, Y: 2606.88
X: 1205.32, Y: 2652.96
X: 1202.12, Y: 2652.60
X: 1202.31, Y: 2651.45
X: 1212.04, Y: 2649.07
X: 1221.03, Y: 2651.35
X: 1220.89, Y: 2646.95
X: 1219.75, Y: 2647.52
X: 1214.67, Y: 2653.23
X: 1217.45, Y: 2659.09
X: 1197.10, Y: 2640.23
X: 1190.23, Y: 2635.10
X: 1192.31, Y: 2634.54
X: 1190.64, Y: 2624.92
X: 1201.60, Y: 2619.26
X: 1201.04, Y: 2620.01
X: 1197.38, Y: 2625.17
X: 1195.17, Y: 2630.96
X: 1189.15, Y: 2640.73
X: 1185.81, Y: 2642.81
X: 1173.54, Y: 2646.95
X: 1164.36, Y: 2650.02
X: 1180.54, Y: 2640.10
X: 1169.00, Y: 2629.52
X: 1169.81, Y: 2624.57
X: 1174.09, Y: 2618.99
X: 1226.24, Y: 2663.49
X: 1239.20, Y: 2671.91
X: 1244.70, Y: 2676.55
X: 1250.56, Y: 2679.25
X: 1253.59, Y: 2677.35
X: 1238.16, Y: 2671.41
X: 1237.95, Y: 2669.71
X: 1241.29, Y: 2670.91
X: 1241.14, Y: 2670.30
X: 1242.65, Y: 2670.87
X: 1241.26, Y: 2672.69
X: 1240.86, Y: 2673.36
X: 1238.99, Y: 2671.55
X: 1239.77, Y: 2671.11
X: 1241.18, Y: 2671.78
X: 1241.79, Y: 2670.00
X: 1241.73, Y: 2671.24
X: 1240.58, Y: 2668.56
X: 1241.32, Y: 2667.02
X: 1244.30, Y: 2670.20
X: 1245.39, Y: 2669.49
X: 1244.91, Y: 2672.33
X: 1243.30, Y: 2671.57
X: 1244.73, Y: 2670.94
X: 1243.87, Y: 2673.14
X: 1245.83, Y: 2672.24
X: 1247.09, Y: 2672.42
X: 1245.30, Y: 2674.22
X: 1243.54, Y: 2674.86
X: 1240.99, Y: 2675.37
X: 1240.75, Y: 2677.04
X: 1228.67, Y: 2659.71
X: 1231.60, Y: 2653.34
X: 1231.76, Y: 2650.44
X: 1231.42, Y: 2650.43
X: 1233.51, Y: 2650.75
X: 1232.01, Y: 2651.21
X: 1230.85, Y: 2654.94
X: 1228.96, Y: 2653.92
X: 1227.62, Y: 2653.59
X: 1228.32, Y: 2653.95
X: 1225.68, Y: 2653.91
X: 1224.28, Y: 2652.44
X: 1223.52, Y: 2653.88
X: 1224.58, Y: 2654.89
X: 1224.64, Y: 2656.10
X: 1202.41, Y: 2646.61
X: 1203.56, Y: 2646.60
X: 1203.25, Y: 2645.35
X: 1205.97, Y: 2643.72
X: 1202.53, Y: 2643.30
X: 1199.98, Y: 2643.89
X: 1202.44, Y: 2642.40
X: 1200.02, Y: 2644.28
X: 1191.85, Y: 2640.01
X: 1193.25, Y: 2638.24
X: 1192.00, Y: 2637.16
X: 1233.86, Y: 2555.08
X: 1242.78, Y: 2520.05
X: 1240.63, Y: 2510.19
X: 1239.17, Y: 2487.91
X: 1242.42, Y: 2470.21
X: 1241.60, Y: 2450.31
X: 1241.08, Y: 2428.78
X: 1234.67, Y: 2415.81
X: 1231.76, Y: 2399.35
X: 1232.46, Y: 2374.58
X: 1232.82, Y: 2354.43
X: 1225.47, Y: 2344.78
X: 1215.58, Y: 2331.70
X: 1220.29, Y: 2315.12
X: 1221.67, Y: 2300.59
X: 1214.08, Y: 2278.68
X: 1212.96, Y: 2264.53
X: 1214.29, Y: 2255.51
X: 1213.06, Y: 2244.40
X: 1212.24, Y: 2230.39
X: 1214.86, Y: 2223.75
X: 1214.88, Y: 2220.35
X: 1219.35, Y: 2218.13
X: 1215.38, Y: 2211.19
X: 1217.95, Y: 2197.17
X: 1220.09, Y: 2193.57
X: 1217.50, Y: 2189.96
X: 1220.45, Y: 2187.64
X: 1223.05, Y: 2184.85
X: 1222.80, Y: 2187.59
X: 1225.52, Y: 2187.64
X: 1217.21, Y: 2179.14
X: 1215.63, Y: 2173.11
X: 1216.42, Y: 2157.91
X: 1214.23, Y: 2159.42
X: 1214.14, Y: 2159.38
X: 1214.21, Y: 2157.01
X: 1218.39, Y: 2152.31
X: 1219.15, Y: 2152.89
X: 1219.64, Y: 2153.96
X: 1219.89, Y: 2152.17
X: 1218.72, Y: 2150.77
X: 1219.89, Y: 2150.92
X: 1216.87, Y: 2152.23
X: 1213.97, Y: 2152.27
X: 1214.18, Y: 2149.21
X: 1213.30, Y: 2148.04
X: 1251.05, Y: 2129.00
X: 1270.67, Y: 2122.17
X: 1272.85, Y: 2119.42
X: 1272.55, Y: 2114.60
X: 1272.41, Y: 2112.57
X: 1272.87, Y: 2107.58
X: 1271.45, Y: 2108.10
X: 1272.14, Y: 2105.45
X: 1273.92, Y: 2104.68
X: 1271.28, Y: 2102.23
X: 1273.06, Y: 2099.28
X: 1276.75, Y: 2094.38
X: 1282.44, Y: 2093.99
X: 1283.20, Y: 2093.44
X: 1279.79, Y: 2094.63
X: 1268.43, Y: 2041.38
X: 1262.03, Y: 2030.57
X: 1262.94, Y: 2029.90
X: 1263.41, Y: 2026.78
X: 1263.25, Y: 2025.54
X: 1265.19, Y: 2025.21
X: 1267.96, Y: 2024.12
X: 1268.38, Y: 2025.66
X: 1268.24, Y: 2026.81
X: 1265.16, Y: 2024.77
X: 1264.35, Y: 2025.36
X: 1263.98, Y: 2025.65
X: 1265.50, Y: 2027.04
X: 1265.83, Y: 2027.72
X: 1267.83, Y: 2029.53
X: 1268.82, Y: 2030.49
X: 1298.78, Y: 2017.61
X: 1299.87, Y: 2017.45
X: 1299.52, Y: 2019.23
X: 1298.45, Y: 2016.72
X: 1299.06, Y: 2015.47
X: 1300.80, Y: 2013.32
X: 1293.34, Y: 2045.40
X: 1227.22, Y: 1965.71
X: 1226.79, Y: 1938.89
X: 1230.22, Y: 1916.88
X: 1225.59, Y: 1892.98
X: 1232.27, Y: 1872.47
X: 1239.56, Y: 1847.22
X: 1249.22, Y: 1797.72
X: 1252.34, Y: 1772.31
X: 1250.68, Y: 1755.00
X: 1240.97, Y: 1724.06
X: 1237.75, Y: 1700.65
X: 1237.32, Y: 1668.17
X: 1233.96, Y: 1650.55
X: 1238.48, Y: 1625.15
X: 1243.06, Y: 1599.11
X: 1246.60, Y: 1576.51
X: 1251.48, Y: 1558.85
X: 1265.21, Y: 1533.47
X: 1276.34, Y: 1518.43
X: 1276.68, Y: 1509.61
X: 1276.21, Y: 1496.70
X: 1278.32, Y: 1490.44
X: 1279.20, Y: 1478.08
X: 1282.11, Y: 1478.34
X: 1283.01, Y: 1469.47
X: 1289.17, Y: 1455.77
X: 1288.44, Y: 1451.17
X: 1284.97, Y: 1453.64
X: 1286.20, Y: 1451.07
X: 1283.74, Y: 1447.92
X: 1283.94, Y: 1441.76
X: 1280.91, Y: 1437.51
X: 1279.81, Y: 1434.52
X: 1282.36, Y: 1433.71
X: 1282.39, Y: 1433.34
X: 1283.02, Y: 1430.86
X: 1283.52, Y: 1424.08
X: 1285.95, Y: 1423.08
X: 1288.72, Y: 1423.60
X: 1287.72, Y: 1418.67
X: 1287.34, Y: 1412.81
X: 1287.74, Y: 1411.37
X: 1289.11, Y: 1412.33
X: 1252.91, Y: 1380.92
X: 1244.57, Y: 1369.79
X: 1247.33, Y: 1361.59
X: 1242.89, Y: 1359.56
X: 1240.62, Y: 1340.79
X: 1235.75, Y: 1335.03
X: 1231.96, Y: 1322.27
X: 1231.86, Y: 1320.38
X: 1233.19, Y: 1316.70
X: 1231.61, Y: 1317.62
X: 1232.73, Y: 1312.67
X: 1229.02, Y: 1306.88
X: 1221.61, Y: 1294.41
X: 1219.64, Y: 1295.04
X: 1222.54, Y: 1292.54
X: 1246.13, Y: 1255.98
X: 1254.25, Y: 1239.77
X: 1253.20, Y: 1229.36
X: 1262.02, Y: 1208.64
X: 1275.46, Y: 1206.30
X: 1288.37, Y: 1191.37
X: 1288.26, Y: 1189.97
X: 1288.61, Y: 1186.08
X: 1288.74, Y: 1181.86
X: 1293.47, Y: 1182.91
X: 1301.96, Y: 1175.34
X: 1311.20, Y: 1154.19
X: 1313.14, Y: 1154.55
X: 1312.50, Y: 1151.35
X: 1313.71, Y: 1148.26
X: 1315.68, Y: 1150.34
X: 1312.28, Y: 1112.17
X: 1302.86, Y: 1102.02
X: 1301.38, Y: 1096.45
X: 1293.47, Y: 1085.07
X: 1277.81, Y: 1071.20
X: 1295.62, Y: 1056.01
X: 1308.89, Y: 1041.67
X: 1305.63, Y: 1040.50
X: 1308.61, Y: 1033.14
X: 1313.28, Y: 1027.83
X: 1320.19, Y: 1014.34
X: 1320.61, Y: 1010.53
X: 1323.99, Y: 1008.10
X: 1324.00, Y: 1002.92
X: 1326.12, Y: 999.57
X: 1319.12, Y: 1030.72
X: 1318.69, Y: 1030.98
X: 1321.04, Y: 1030.38
X: 1319.62, Y: 1028.57
X: 1320.20, Y: 1030.52
X: 1321.24, Y: 1030.43
X: 1319.56, Y: 1028.59
X: 1323.33, Y: 1029.30
X: 1324.68, Y: 1027.94
X: 1325.75, Y: 1027.09
X: 1325.81, Y: 1028.19
X: 1325.90, Y: 1028.59
X: 1327.16, Y: 1026.82
X: 1327.83, Y: 1027.24
X: 1330.94, Y: 1027.12
X: 1330.48, Y: 1025.72
X: 1285.84, Y: 1065.96
X: 1259.33, Y: 1083.38
X: 1263.55, Y: 1082.69
X: 1270.07, Y: 1083.39
X: 1267.40, Y: 1086.74
X: 1266.69, Y: 1089.82
X: 1268.99, Y: 1091.03
X: 1269.66, Y: 1096.22
X: 1272.22, Y: 1096.19
X: 1272.83, Y: 1097.55
X: 1269.77, Y: 1096.92
X: 1270.72, Y: 1097.83
X: 1271.54, Y: 1096.55
X: 1274.26, Y: 1106.26
X: 1276.92, Y: 1105.52
X: 1263.39, Y: 1074.97
X: 1259.99, Y: 1079.81
X: 1257.23, Y: 1080.06
X: 1260.09, Y: 1081.87
X: 1255.93, Y: 1081.97
X: 1253.29, Y: 1087.58
X: 1255.71, Y: 1085.75
X: 1257.35, Y: 1085.53
X: 1257.14, Y: 1085.38
X: 1255.10, Y: 1085.43
X: 1308.86, Y: 910.36
X: 1306.68, Y: 889.65
X: 1294.05, Y: 872.89
X: 1280.25, Y: 864.06
X: 1257.47, Y: 843.81
X: 1251.42, Y: 823.83
X: 1249.82, Y: 813.01
X: 1250.08, Y: 802.23
X: 1255.05, Y: 787.13
X: 1260.98, Y: 763.80
X: 1261.57, Y: 743.08
X: 1260.01, Y: 737.74
X: 1256.62, Y: 723.16
X: 1255.55, Y: 718.75
X: 1255.42, Y: 715.26
X: 1256.41, Y: 716.17
X: 1259.44, Y: 713.12
X: 1260.16, Y: 709.17
X: 1262.14, Y: 719.24
X: 1261.85, Y: 717.60
X: 1260.93, Y: 715.37
X: 1261.87, Y: 715.05
X: 1263.29, Y: 714.44
X: 1262.67, Y: 710.58
X: 1265.01, Y: 713.40
X: 1264.71, Y: 709.80
X: 1263.15, Y: 711.32
X: 1264.28, Y: 707.96
X: 1267.27, Y: 709.40
X: 1268.65, Y: 710.91
X: 1266.07, Y: 711.06
X: 1263.58, Y: 711.38
X: 1265.82, Y: 710.55
X: 1263.73, Y: 713.11
X: 1251.18, Y: 729.30
X: 1251.98, Y: 731.90
X: 1251.65, Y: 734.01
X: 1250.91, Y: 732.46
X: 1249.97, Y: 733.83
X: 1250.87, Y: 733.73
X: 1253.59, Y: 735.37
X: 1254.23, Y: 738.79
X: 1255.58, Y: 735.63
X: 1258.03, Y: 738.24
X: 1259.78, Y: 735.28
X: 1260.17, Y: 738.47
X: 1255.21, Y: 734.26
X: 1246.98, Y: 731.67
X: 1245.30, Y: 730.29
X: 1199.73, Y: 735.98
X: 1191.76, Y: 732.50
X: 1185.81, Y: 730.07
X: 1188.63, Y: 728.61
X: 1189.70, Y: 727.90
X: 1182.85, Y: 726.51
X: 1181.55, Y: 722.40
X: 1180.16, Y: 722.36
X: 1177.56, Y: 723.29
X: 1176.64, Y: 722.86
X: 1173.82, Y: 719.22
X: 1173.31, Y: 721.01
X: 1172.85, Y: 714.22
X: 1159.77, Y: 717.60
X: 1160.58, Y: 718.91
X: 1160.31, Y: 719.70
X: 1183.65, Y: 735.95
X: 1185.23, Y: 738.76
X: 1188.13, Y: 742.13
X: 1187.98, Y: 743.88
X: 1188.81, Y: 745.43
X: 1189.15, Y: 746.73
X: 1189.52, Y: 744.35
X: 1190.38, Y: 745.66
X: 1191.35, Y: 749.96
X: 1195.33, Y: 754.97
X: 1197.23, Y: 757.13
X: 1196.57, Y: 757.57
X: 1198.43, Y: 756.53
X: 1200.23, Y: 755.34
X: 1202.59, Y: 753.31
X: 1179.24, Y: 702.14
X: 1178.61, Y: 703.82
X: 1189.07, Y: 718.76
X: 1245.59, Y: 744.86
X: 1261.73, Y: 744.16
X: 1260.79, Y: 745.59
X: 1262.14, Y: 746.46
X: 1265.85, Y: 746.43
X: 1267.65, Y: 747.56
X: 1270.87, Y: 747.17
X: 1272.99, Y: 748.27
X: 1273.11, Y: 747.95
X: 1273.24, Y: 747.67
X: 1272.85, Y: 745.22
X: 1272.84, Y: 745.21
X: 1272.89, Y: 748.87
X: 1271.33, Y: 747.34
X: 1272.37, Y: 746.41
X: 1282.76, Y: 714.36
X: 1284.44, Y: 716.04
X: 1284.88, Y: 718.30
X: 1282.03, Y: 714.13
X: 1287.29, Y: 712.37
X: 1293.28, Y: 700.45
X: 1294.86, Y: 699.75
X: 1297.75, Y: 700.14
X: 1297.26, Y: 701.03
X: 1296.12, Y: 700.45
X: 1296.99, Y: 698.24
X: 1297.18, Y: 699.22
X: 1298.36, Y: 699.55
X: 1295.97, Y: 700.82
X: 1295.27, Y: 700.09
X: 1297.08, Y: 700.23
X: 1323.51, Y: 717.88
X: 1324.07, Y: 718.79
X: 1324.45, Y: 717.69
X: 1328.43, Y: 718.37
X: 1330.71, Y: 719.62
X: 1333.50, Y: 722.31
X: 1334.05, Y: 720.85
X: 1334.38, Y: 719.71
X: 1333.20, Y: 718.58
X: 1331.82, Y: 718.23
X: 1328.85, Y: 718.47
X: 1334.54, Y: 717.61
X: 1338.99, Y: 719.91
X: 1340.03, Y: 719.76
X: 1337.13, Y: 722.03
X: 1336.21, Y: 763.27
X: 1333.85, Y: 773.07
X: 1339.64, Y: 774.08
X: 1339.81, Y: 775.00
X: 1342.61, Y: 773.89
X: 1347.96, Y: 772.22
X: 1347.05, Y: 771.42
X: 1346.49, Y: 770.73
X: 1346.94, Y: 767.97
X: 1345.55, Y: 768.08
X: 1346.54, Y: 770.34
X: 1346.04, Y: 769.59
X: 1344.98, Y: 770.83
X: 1345.93, Y: 768.53
X: 1348.72, Y: 768.29
X: 1370.00, Y: 754.74
X: 1370.98, Y: 753.84
X: 1372.31, Y: 754.10
X: 1371.50, Y: 755.22
X: 1373.10, Y: 754.22
X: 1371.52, Y: 755.81
X: 1372.30, Y: 749.93
X: 1369.86, Y: 751.16
X: 1372.99, Y: 752.61
X: 1371.63, Y: 748.42
X: 1373.38, Y: 745.38
X: 1375.05, Y: 745.51
X: 1377.34, Y: 746.80
X: 1380.65, Y: 744.67
X: 1383.18, Y: 748.48
X: 1382.38, Y: 752.25
X: 1383.68, Y: 717.00
X: 1388.80, Y: 713.90
X: 1386.22, Y: 715.76
X: 1389.39, Y: 712.61
X: 1393.99, Y: 716.00
X: 1389.80, Y: 708.38
X: 1390.96, Y: 708.65
X: 1390.91, Y: 710.07
X: 1454.63, Y: 793.12
X: 1469.82, Y: 801.06
X: 1481.16, Y: 800.90
X: 1496.63, Y: 801.77
X: 1502.62, Y: 802.85
X: 1507.53, Y: 807.25
X: 1510.73, Y: 807.53
X: 1517.20, Y: 808.12
X: 1521.80, Y: 810.26
X: 1527.25, Y: 811.33
X: 1529.06, Y: 809.36
X: 1529.98, Y: 806.58
X: 1532.39, Y: 807.49
X: 1531.11, Y: 808.13
X: 1531.63, Y: 807.84
X: 1530.35, Y: 808.48
X: 1607.37, Y: 787.37
X: 1622.74, Y: 773.83
X: 1634.29, Y: 777.58
X: 1635.69, Y: 780.14
X: 1637.75, Y: 780.20
X: 1639.59, Y: 778.98
X: 1642.31, Y: 778.56
X: 1642.09, Y: 779.51
X: 1643.92, Y: 776.87
X: 1647.19, Y: 778.14
X: 1647.15, Y: 776.06
X: 1645.53, Y: 776.12
X: 1644.01, Y: 777.63
X: 1646.01, Y: 779.20
X: 1644.51, Y: 777.55
X: 1643.50, Y: 778.33
X: 1673.96, Y: 802.92
X: 1675.30, Y: 803.95
X: 1676.95, Y: 801.16
X: 1680.39, Y: 802.05
X: 1678.71, Y: 802.72
X: 1680.44, Y: 800.87
X: 1683.43, Y: 803.27
X: 1684.96, Y: 805.01
X: 1684.94, Y: 804.40
X: 1686.50, Y: 805.03
X: 1686.97, Y: 802.54
X: 1684.99, Y: 803.84
X: 1685.66, Y: 805.75
X: 1687.50, Y: 806.82
X: 1691.63, Y: 807.14
X: 1689.43, Y: 802.09
X: 1686.37, Y: 803.04
X: 1686.85, Y: 804.85
X: 1685.36, Y: 805.87
X: 1684.25, Y: 806.08
X: 1682.99, Y: 803.66
X: 1681.72, Y: 800.66
X: 1684.14, Y: 800.58
X: 1681.90, Y: 799.25
X: 1682.16, Y: 801.32
X: 1683.89, Y: 799.92
X: 1683.00, Y: 800.48
X: 1679.91, Y: 799.75
X: 1672.20, Y: 790.01
X: 1673.12, Y: 790.05
X: 1718.43, Y: 789.40
X: 1726.18, Y: 777.83
X: 1728.52, Y: 774.89
X: 1728.73, Y: 774.06
X: 1731.70, Y: 770.55
X: 1731.85, Y: 771.30
X: 1736.74, Y: 771.19
X: 1740.86, Y: 771.80
X: 1740.63, Y: 771.07
X: 1742.56, Y: 771.43
X: 1750.47, Y: 775.91
X: 1750.83, Y: 773.72
X: 1754.98, Y: 767.19
X: 1756.27, Y: 769.76
X: 1757.51, Y: 768.14
X: 1758.64, Y: 767.66
X: 1778.04, Y: 770.51
X: 1779.01, Y: 770.16
X: 1780.17, Y: 766.80
X: 1781.89, Y: 765.84
X: 1784.27, Y: 765.59
X: 1786.10, Y: 767.18
X: 1785.38, Y: 766.27
X: 1787.69, Y: 765.48
X: 1786.69, Y: 765.98
X: 1789.69, Y: 763.96
X: 1788.55, Y: 764.99
X: 1792.97, Y: 765.86
X: 1792.48, Y: 764.57
X: 1794.41, Y: 762.95
X: 1791.82, Y: 761.81
X: 1876.65, Y: 807.25
X: 1887.95, Y: 813.03
X: 1887.57, Y: 811.51
X: 1890.25, Y: 810.50
X: 1891.87, Y: 806.71
X: 1893.84, Y: 805.81
X: 1893.85, Y: 805.19
X: 1893.21, Y: 806.31
X: 1892.66, Y: 808.81
X: 1892.97, Y: 806.78
X: 1893.02, Y: 805.87
X: 1900.57, Y: 809.31
X: 1902.78, Y: 809.30
X: 1904.57, Y: 806.12
X: 1901.48, Y: 806.86
X: 1902.45, Y: 807.62
X: 1890.08, Y: 803.10
X: 1889.06, Y: 802.11
X: 2046.54, Y: 802.21
X: 2068.08, Y: 813.75
X: 2092.56, Y: 817.40
X: 2124.57, Y: 834.38
X: 2152.86, Y: 849.89
X: 2181.40, Y: 841.56
X: 2200.58, Y: 836.48
X: 2215.90, Y: 833.73
X: 2232.86, Y: 835.38
X: 2257.25, Y: 855.80
X: 2284.40, Y: 872.20
X: 2310.37, Y: 873.06
X: 2322.33, Y: 869.98
X: 2336.27, Y: 860.13
X: 2360.37, Y: 849.67
X: 2374.24, Y: 841.30
X: 2389.15, Y: 830.32
X: 2396.34, Y: 824.74
X: 2407.51, Y: 821.33
X: 2415.05, Y: 821.82
X: 2418.93, Y: 818.75
X: 2420.34, Y: 821.50
X: 2422.30, Y: 822.01
X: 2425.42, Y: 819.93
X: 2428.05, Y: 822.42
X: 2429.56, Y: 824.63
X: 2433.20, Y: 820.74
X: 2448.59, Y: 825.13
X: 2450.20, Y: 828.75
X: 2451.12, Y: 828.21
X: 2453.58, Y: 827.37
X: 2450.71, Y: 829.04
X: 2452.94, Y: 830.52
X: 2456.20, Y: 829.80
X: 2472.04, Y: 809.86
X: 2474.57, Y: 812.11
X: 2476.02, Y: 810.84
X: 2475.63, Y: 807.30
X: 2475.73, Y: 808.62
X: 2476.73, Y: 805.43
X: 2485.39, Y: 811.70
X: 2488.23, Y: 809.42
X: 2490.93, Y: 812.23
X: 2493.69, Y: 813.26
X: 2493.94, Y: 812.22
X: 2498.23, Y: 812.03
X: 2504.35, Y: 815.05
X: 2504.04, Y: 818.59
X: 2506.36, Y: 816.83
X: 2542.36, Y: 812.01
X: 2546.85, Y: 811.14
X: 2549.46, Y: 810.51
X: 2552.37, Y: 807.84
X: 2553.16, Y: 806.68
X: 2552.67, Y: 811.21
X: 2553.56, Y: 810.96
X: 2553.38, Y: 811.57
X: 2559.04, Y: 808.69
X: 2560.79, Y: 809.61
X: 2563.83, Y: 809.08
X: 2563.72, Y: 810.43
X: 2563.84, Y: 811.09
X: 2564.65, Y: 808.27
X: 2566.22, Y: 809.48
X: 2612.56, Y: 796.60
X: 2618.87, Y: 790.35
X: 2619.79, Y: 791.80
X: 2619.84, Y: 793.95
X: 2624.38, Y: 792.86
X: 2625.26, Y: 792.24
X: 2634.14, Y: 790.78
X: 2634.32, Y: 793.64
X: 2637.04, Y: 794.39
X: 2638.12, Y: 794.71
X: 2634.45, Y: 796.90
X: 2637.20, Y: 797.28
X: 2642.80, Y: 799.42
X: 2687.66, Y: 810.10
X: 2808.11, Y: 775.50
X: 2833.46, Y: 774.00
X: 2864.90, Y: 775.35
X: 2898.99, Y: 775.96
X: 2931.51, Y: 779.93
X: 2952.55, Y: 776.39
X: 2996.60, Y: 779.42
X: 3031.24, Y: 782.66
X: 3053.77, Y: 783.15
X: 3076.08, Y: 784.33
X: 3095.49, Y: 788.68
X: 3120.72, Y: 797.67
X: 3131.41, Y: 800.74
X: 3139.41, Y: 802.40
X: 3154.61, Y: 810.06
X: 3159.41, Y: 809.81
X: 3166.48, Y: 811.84
X: 3171.97, Y: 812.10
X: 3186.04, Y: 810.01
X: 3186.65, Y: 811.12
X: 3190.40, Y: 814.24
X: 3191.57, Y: 813.20
X: 3193.16, Y: 813.75
X: 3192.67, Y: 813.09
X: 3195.96, Y: 815.83
X: 3199.89, Y: 816.77
X: 3199.28, Y: 816.19
X: 3200.78, Y: 816.32
X: 3203.23, Y: 816.81
X: 3254.07, Y: 803.19
X: 3269.05, Y: 796.50
X: 3289.98, Y: 794.70
X: 3288.89, Y: 792.82
X: 3292.54, Y: 792.52
X: 3295.14, Y: 792.29
X: 3295.06, Y: 791.70
X: 3296.49, Y: 789.57
X: 3296.27, Y: 789.76
X: 3294.46, Y: 789.98
X: 3295.99, Y: 790.81
X: 3298.22, Y: 789.19
X: 3296.75, Y: 789.31
X: 3296.70, Y: 788.55
X: 3295.89, Y: 786.80
X: 3296.18, Y: 784.90
X: 3294.61, Y: 786.13
X: 3296.21, Y: 786.54
X: 3301.41, Y: 785.54
X: 3303.69, Y: 788.94
X: 3306.88, Y: 788.83
X: 3304.10, Y: 783.85
X: 3316.43, Y: 774.22
X: 3316.93, Y: 776.56
X: 3317.06, Y: 779.64
X: 3315.92, Y: 783.12
X: 3316.09, Y: 783.56
X: 3316.64, Y: 782.32
X: 3315.66, Y: 783.98
X: 3316.89, Y: 779.22
X: 3303.79, Y: 773.76
X: 3328.87, Y: 760.57
X: 3332.91, Y: 762.48
X: 3336.81, Y: 762.02
X: 3342.98, Y: 762.90
X: 3345.29, Y: 762.68
X: 3347.89, Y: 762.42
X: 3345.49, Y: 761.96
X: 3348.74, Y: 761.34
X: 3348.64, Y: 756.81
X: 3349.20, Y: 756.08
X: 3349.51, Y: 757.70
X: 3353.95, Y: 748.21
X: 3344.50, Y: 746.86
X: 3342.21, Y: 748.60
X: 3343.30, Y: 747.47
X: 3436.58, Y: 745.69
X: 3467.47, Y: 763.17
X: 3490.46, Y: 777.49
X: 3521.34, Y: 776.39
X: 3538.35, Y: 771.47
X: 3561.04, Y: 766.15
X: 3578.37, Y: 765.47
