X: 1304.83, Y: 2755.21
X: 1305.92, Y: 2755.00
X: 1309.90, Y: 2756.30
X: 1306.81, Y: 2755.17
X: 1303.97, Y: 2756.72
X: 1303.01, Y: 2755.10
X: 1304.13, Y: 2754.64
X: 1305.08, Y: 2755.23
X: 1305.69, Y: 2755.72
X: 1305.85, Y: 2753.95
X: 1308.12, Y: 2752.13
X: 1309.31, Y: 2750.19
X: 1308.18, Y: 2749.96
X: 1310.56, Y: 2752.67
X: 1280.39, Y: 2638.05
X: 1288.33, Y: 2626.62
X: 1288.60, Y: 2622.19
X: 1287.08, Y: 2620.22
X: 1288.23, Y: 2618.50
X: 1289.00, Y: 2615.19
X: 1290.07, Y: 2612.93
X: 1289.98, Y: 2608.16
X: 1289.41, Y: 2606.12
X: 1289.15, Y: 2604.43
X: 1290.36, Y: 2601.58
X: 1289.47, Y: 2596.86
X: 1290.33, Y: 2596.39
X: 1290.39, Y: 2593.69
X: 1289.68, Y: 2592.21
X: 1350.32, Y: 2787.19
X: 1349.11, Y: 2790.06
X: 1343.94, Y: 2793.19
X: 1341.17, Y: 2794.38
X: 1339.55, Y: 2796.33
X: 1338.42, Y: 2802.65
X: 1335.04, Y: 2802.42
X: 1320.88, Y: 2812.54
X: 1317.50, Y: 2814.18
X: 1315.33, Y: 2816.57
X: 1314.51, Y: 2817.19
X: 1312.90, Y: 2815.32
X: 1311.96, Y: 2817.66
X: 1311.59, Y: 2820.79
X: 1311.56, Y: 2821.49
X: 1309.15, Y: 2821.91
X: 1310.31, Y: 2828.22
X: 1298.31, Y: 2837.90
X: 1299.11, Y: 2838.83
X: 1299.34, Y: 2840.67
X: 1298.97, Y: 2841.60
X: 1298.57, Y: 2841.30
X: 1296.62, Y: 2842.01
X: 1294.49, Y: 2842.75
X: 1294.04, Y: 2844.55
X: 1292.76, Y: 2845.84
X: 1292.77, Y: 2846.75
X: 1293.92, Y: 2844.39
X: 1294.39, Y: 2844.50
X: 1291.74, Y: 2841.43
X: 1292.28, Y: 2842.08
X: 1297.23, Y: 2795.11
X: 1295.28, Y: 2794.03
X: 1294.11, Y: 2796.44
X: 1294.11, Y: 2796.39
X: 1290.65, Y: 2796.71
X: 1291.57, Y: 2794.98
X: 1292.02, Y: 2795.79
X: 1291.64, Y: 2796.35
X: 1289.99, Y: 2795.08
X: 1289.67, Y: 2794.87
X: 1290.12, Y: 2794.82
X: 1291.17, Y: 2793.77
X: 1291.58, Y: 2791.57
X: 1292.70, Y: 2789.86
X: 1291.43, Y: 2788.53
X: 1291.29, Y: 2786.92
X: 1224.34, Y: 2835.70
X: 1239.52, Y: 2785.33
X: 1237.84, Y: 2762.79
X: 1237.45, Y: 2761.84
X: 1234.96, Y: 2763.34
X: 1234.63, Y: 2764.24
X: 1234.49, Y: 2764.18
X: 1231.94, Y: 2764.82
