X: 1203.02, Y: 2664.24
X: 1267.94, Y: 2666.77
X: 1273.76, Y: 2655.87
X: 1268.64, Y: 2654.84
X: 1263.23, Y: 2655.29
X: 1266.27, Y: 2644.69
X: 1269.17, Y: 2641.03
X: 1276.22, Y: 2640.77
X: 1279.06, Y: 2637.92
X: 1284.81, Y: 2623.19
X: 1279.27, Y: 2624.72
X: 1270.54, Y: 2624.82
X: 1273.05, Y: 2625.13
X: 1281.23, Y: 2621.84
X: 1298.22, Y: 2636.70
X: 1307.28, Y: 2631.70
X: 1309.82, Y: 2625.53
X: 1313.50, Y: 2618.51
X: 1305.79, Y: 2627.71
X: 1291.28, Y: 2633.27
X: 1278.87, Y: 2648.22
X: 1277.05, Y: 2653.11
X: 1269.97, Y: 2654.67
X: 1275.64, Y: 2657.17
X: 1282.12, Y: 2647.77
X: 1278.06, Y: 2649.90
X: 1273.57, Y: 2652.79
X: 1276.45, Y: 2652.25
X: 1270.98, Y: 2650.31
X: 1262.58, Y: 2655.96
X: 1252.03, Y: 2656.47
X: 1245.85, Y: 2656.94
X: 1230.50, Y: 2663.78
X: 1224.73, Y: 2654.04
X: 1223.66, Y: 2652.00
X: 1220.45, Y: 2650.22
X: 1217.53, Y: 2640.25
X: 1212.65, Y: 2648.15
X: 1208.15, Y: 2659.04
X: 1215.76, Y: 2651.50
X: 1215.90, Y: 2648.73
X: 1217.95, Y: 2639.53
X: 1221.52, Y: 2630.15
X: 1218.91, Y: 2632.64
X: 1224.63, Y: 2631.93
X: 1212.31, Y: 2637.41
X: 1213.49, Y: 2648.59
X: 1206.99, Y: 2653.30
X: 1214.44, Y: 2653.99
X: 1215.74, Y: 2653.34
X: 1210.98, Y: 2649.82
X: 1239.52, Y: 2630.72
X: 1240.79, Y: 2625.20
X: 1242.98, Y: 2619.47
X: 1245.91, Y: 2619.75
X: 1278.68, Y: 2632.92
X: 1285.41, Y: 2627.74
X: 1286.68, Y: 2617.01
X: 1285.32, Y: 2612.38
X: 1307.31, Y: 2625.85
X: 1289.78, Y: 2601.96
X: 1217.82, Y: 2592.67
X: 1206.56, Y: 2595.94
X: 1196.87, Y: 2593.25
X: 1193.04, Y: 2601.92
X: 1190.71, Y: 2597.88
X: 1185.03, Y: 2593.37
X: 1193.47, Y: 2595.37
X: 1200.83, Y: 2608.03
X: 1208.52, Y: 2615.45
X: 1209.40, Y: 2621.31
X: 1218.49, Y: 2620.45
X: 1224.58, Y: 2625.31
X: 1223.43, Y: 2626.97
X: 1229.73, Y: 2627.20
X: 1235.82, Y: 2633.66
X: 1253.57, Y: 2649.67
X: 1260.03, Y: 2653.54
X: 1251.11, Y: 2668.84
X: 1250.48, Y: 2684.36
X: 1253.26, Y: 2692.96
X: 1255.92, Y: 2701.47
X: 1262.66, Y: 2706.20
X: 1250.90, Y: 2716.15
X: 1253.31, Y: 2721.63
X: 1249.02, Y: 2731.73
X: 1244.00, Y: 2737.79
X: 1244.57, Y: 2747.37
X: 1250.72, Y: 2749.50
X: 1244.07, Y: 2734.90
X: 1245.07, Y: 2731.87
X: 1251.04, Y: 2722.44
X: 1250.44, Y: 2713.00
X: 1255.50, Y: 2701.26
X: 1253.33, Y: 2709.56
X: 1248.23, Y: 2709.43
