X: 1133.61, Y: 2728.19
X: 1133.58, Y: 2728.50
X: 1135.30, Y: 2728.16
X: 1137.02, Y: 2728.13
X: 1138.74, Y: 2727.79
X: 1140.45, Y: 2727.45
X: 1142.15, Y: 2727.11
X: 1143.84, Y: 2726.78
X: 1145.52, Y: 2726.44
X: 1147.22, Y: 2726.22
X: 1148.87, Y: 2725.83
X: 1150.51, Y: 2725.44
X: 1152.12, Y: 2725.06
X: 1153.73, Y: 2724.68
X: 1155.32, Y: 2724.30
X: 1156.89, Y: 2723.93
X: 1158.45, Y: 2723.56
X: 1159.99, Y: 2723.19
X: 1164.02, Y: 2715.07
X: 1167.87, Y: 2706.72
X: 1171.71, Y: 2698.44
X: 1175.53, Y: 2690.23
X: 1179.34, Y: 2682.08
X: 1183.14, Y: 2674.00
X: 1187.03, Y: 2665.92
X: 1190.78, Y: 2657.96
X: 1194.50, Y: 2650.08
X: 1198.21, Y: 2642.28
X: 1201.89, Y: 2634.56
X: 1205.55, Y: 2626.93
X: 1209.19, Y: 2619.37
X: 1212.56, Y: 2612.18
X: 1215.89, Y: 2605.14
X: 1215.27, Y: 2606.02
X: 1214.66, Y: 2606.88
X: 1214.07, Y: 2607.72
X: 1214.03, Y: 2607.91
X: 1213.52, Y: 2608.66
X: 1213.01, Y: 2609.40
X: 1212.51, Y: 2610.12
X: 1212.02, Y: 2610.84
X: 1211.53, Y: 2611.54
X: 1211.05, Y: 2612.23
X: 1210.53, Y: 2612.96
X: 1210.03, Y: 2613.67
X: 1209.53, Y: 2614.38
X: 1209.04, Y: 2615.07
X: 1208.86, Y: 2615.41
X: 1208.49, Y: 2615.96
X: 1208.80, Y: 2617.08
X: 1209.11, Y: 2618.18
X: 1209.42, Y: 2619.28
X: 1209.63, Y: 2620.45
X: 1209.84, Y: 2621.60
X: 1210.05, Y: 2622.73
X: 1210.25, Y: 2623.85
X: 1210.45, Y: 2624.94
X: 1210.70, Y: 2625.98
X: 1210.94, Y: 2627.00
X: 1211.18, Y: 2628.01
X: 1211.41, Y: 2629.01
X: 1211.86, Y: 2629.82
X: 1212.13, Y: 2630.77
X: 1212.48, Y: 2631.65
X: 1212.60, Y: 2632.63
X: 1212.71, Y: 2633.61
X: 1212.83, Y: 2634.58
X: 1212.93, Y: 2635.55
X: 1213.03, Y: 2636.52
X: 1213.13, Y: 2637.48
X: 1213.25, Y: 2638.43
X: 1213.35, Y: 2639.38
X: 1213.46, Y: 2640.32
X: 1213.56, Y: 2641.26
X: 1213.66, Y: 2642.20
X: 1213.75, Y: 2643.13
X: 1213.60, Y: 2644.19
X: 1213.46, Y: 2645.23
X: 1213.32, Y: 2646.24
X: 1213.51, Y: 2647.09
X: 1213.64, Y: 2647.96
X: 1213.76, Y: 2648.83
X: 1213.88, Y: 2649.70
X: 1214.00, Y: 2650.55
X: 1214.11, Y: 2651.41
X: 1214.23, Y: 2652.26
X: 1214.07, Y: 2653.19
X: 1213.92, Y: 2654.11
X: 1214.06, Y: 2654.91
X: 1214.20, Y: 2655.71
X: 1214.34, Y: 2656.50
X: 1214.43, Y: 2657.31
X: 1214.51, Y: 2658.11
X: 1214.59, Y: 2658.90
X: 1214.66, Y: 2659.69
X: 1214.45, Y: 2660.84
X: 1214.15, Y: 2661.99
X: 1213.85, Y: 2663.13
X: 1213.55, Y: 2664.26
X: 1213.25, Y: 2665.37
X: 1212.96, Y: 2666.46
X: 1212.67, Y: 2667.55
X: 1212.39, Y: 2668.61
X: 1212.24, Y: 2669.67
X: 1212.10, Y: 2670.72
X: 1211.95, Y: 2671.76
X: 1211.80, Y: 2672.80
X: 1211.65, Y: 2673.84
X: 1211.35, Y: 2674.86
X: 1211.05, Y: 2675.86
X: 1210.73, Y: 2677.00
X: 1210.42, Y: 2678.13
X: 1210.31, Y: 2679.29
X: 1210.06, Y: 2680.41
X: 1209.82, Y: 2681.53
X: 1209.63, Y: 2682.65
X: 1209.43, Y: 2683.76
X: 1209.23, Y: 2684.87
X: 1209.04, Y: 2685.97
X: 1208.98, Y: 2687.12
X: 1208.69, Y: 2688.18
X: 1208.46, Y: 2689.25
X: 1208.24, Y: 2690.31
X: 1208.03, Y: 2691.37
X: 1207.83, Y: 2692.44
X: 1207.63, Y: 2693.49
X: 1207.92, Y: 2694.15
X: 1208.21, Y: 2694.80
X: 1208.45, Y: 2695.42
X: 1208.69, Y: 2696.04
X: 1208.93, Y: 2696.65
X: 1209.17, Y: 2697.26
X: 1209.40, Y: 2697.86
X: 1209.63, Y: 2698.45
X: 1209.86, Y: 2699.04
X: 1210.08, Y: 2699.62
X: 1210.30, Y: 2700.20
X: 1210.52, Y: 2700.77
X: 1210.73, Y: 2701.34
X: 1210.98, Y: 2701.93
X: 1211.23, Y: 2702.51
X: 1213.55, Y: 2695.35
X: 1215.86, Y: 2688.23
X: 1218.16, Y: 2681.14
X: 1220.45, Y: 2674.09
X: 1222.53, Y: 2667.15
X: 1224.58, Y: 2660.33
X: 1226.60, Y: 2653.63
X: 1228.60, Y: 2647.05
X: 1230.57, Y: 2640.59
X: 1232.95, Y: 2633.86
X: 1235.34, Y: 2627.11
X: 1237.73, Y: 2620.32
X: 1240.14, Y: 2613.51
X: 1242.35, Y: 2606.91
X: 1244.55, Y: 2600.34
X: 1246.74, Y: 2593.82
X: 1246.90, Y: 2595.18
X: 1247.05, Y: 2596.55
X: 1247.36, Y: 2597.72
X: 1247.38, Y: 2599.22
X: 1247.40, Y: 2600.71
X: 1247.41, Y: 2602.19
X: 1247.42, Y: 2603.65
X: 1247.43, Y: 2605.09
X: 1247.44, Y: 2606.52
X: 1247.44, Y: 2607.94
X: 1247.20, Y: 2609.58
X: 1246.96, Y: 2611.17
X: 1246.72, Y: 2612.74
X: 1246.49, Y: 2614.26
X: 1246.80, Y: 2615.29
X: 1246.66, Y: 2616.35
X: 1246.51, Y: 2617.40
X: 1246.37, Y: 2618.44
X: 1246.22, Y: 2619.48
X: 1246.07, Y: 2620.50
X: 1245.92, Y: 2621.52
X: 1245.57, Y: 2622.68
X: 1245.23, Y: 2623.82
X: 1244.89, Y: 2624.93
X: 1244.56, Y: 2626.03
X: 1244.61, Y: 2626.85
X: 1244.43, Y: 2627.82
X: 1244.32, Y: 2628.73
X: 1244.22, Y: 2629.64
X: 1244.11, Y: 2630.54
X: 1243.47, Y: 2632.34
X: 1242.84, Y: 2634.12
X: 1242.21, Y: 2635.89
X: 1241.33, Y: 2637.78
X: 1240.46, Y: 2639.62
X: 1239.88, Y: 2641.31
X: 1239.30, Y: 2643.00
X: 1238.70, Y: 2644.68
X: 1238.12, Y: 2646.36
X: 1237.53, Y: 2648.02
X: 1236.94, Y: 2649.68
X: 1236.35, Y: 2651.33
X: 1235.76, Y: 2652.98
X: 1235.30, Y: 2654.59
X: 1234.66, Y: 2656.24
X: 1234.02, Y: 2657.87
X: 1232.97, Y: 2658.46
