X: 1162.37, Y: 2680.02
X: 1162.23, Y: 2679.61
X: 1162.09, Y: 2679.21
X: 1161.96, Y: 2678.80
X: 1161.82, Y: 2678.39
X: 1161.68, Y: 2677.98
X: 1161.55, Y: 2677.57
X: 1161.41, Y: 2677.15
X: 1161.27, Y: 2676.74
X: 1161.14, Y: 2676.32
X: 1161.00, Y: 2675.91
X: 1160.84, Y: 2675.76
X: 1160.70, Y: 2675.34
X: 1160.56, Y: 2674.92
X: 1160.42, Y: 2674.49
X: 1160.28, Y: 2674.06
X: 1160.14, Y: 2673.64
X: 1160.48, Y: 2673.40
X: 1160.83, Y: 2673.06
X: 1161.18, Y: 2672.72
X: 1161.52, Y: 2672.39
X: 1161.87, Y: 2672.05
X: 1162.22, Y: 2671.72
X: 1162.56, Y: 2671.38
X: 1162.90, Y: 2671.05
X: 1163.25, Y: 2670.71
X: 1163.59, Y: 2670.38
X: 1163.93, Y: 2670.27
X: 1164.28, Y: 2669.96
X: 1164.62, Y: 2669.65
X: 1164.97, Y: 2669.33
X: 1165.31, Y: 2669.02
X: 1165.35, Y: 2668.64
X: 1165.38, Y: 2668.26
X: 1165.42, Y: 2667.88
X: 1165.45, Y: 2667.52
X: 1165.49, Y: 2667.14
X: 1165.52, Y: 2666.76
X: 1165.55, Y: 2666.37
X: 1165.59, Y: 2666.01
X: 1165.62, Y: 2665.65
X: 1165.66, Y: 2665.29
X: 1165.69, Y: 2664.95
X: 1165.73, Y: 2664.55
X: 1165.76, Y: 2664.15
X: 1165.79, Y: 2663.75
X: 1165.82, Y: 2663.35
X: 1165.86, Y: 2662.95
X: 1165.85, Y: 2662.14
X: 1165.84, Y: 2661.33
X: 1165.83, Y: 2660.53
X: 1165.82, Y: 2659.84
X: 1165.81, Y: 2659.05
X: 1165.80, Y: 2658.26
X: 1165.79, Y: 2657.48
X: 1165.78, Y: 2656.69
X: 1165.78, Y: 2655.93
X: 1165.77, Y: 2655.16
X: 1165.76, Y: 2654.38
X: 1165.75, Y: 2653.61
X: 1165.74, Y: 2652.80
X: 1165.73, Y: 2652.00
X: 1165.72, Y: 2651.20
X: 1165.75, Y: 2650.13
X: 1165.77, Y: 2649.06
X: 1165.80, Y: 2648.00
X: 1165.83, Y: 2646.94
X: 1165.85, Y: 2645.89
X: 1165.88, Y: 2644.85
X: 1165.91, Y: 2643.81
X: 1165.94, Y: 2642.77
X: 1165.97, Y: 2641.73
X: 1165.99, Y: 2640.69
X: 1166.02, Y: 2639.65
X: 1166.05, Y: 2638.62
X: 1166.08, Y: 2637.58
X: 1166.11, Y: 2636.55
X: 1166.13, Y: 2635.52
X: 1166.09, Y: 2634.44
X: 1166.04, Y: 2633.36
X: 1166.00, Y: 2632.29
X: 1165.95, Y: 2631.22
X: 1165.91, Y: 2630.15
X: 1165.86, Y: 2629.08
X: 1165.82, Y: 2628.05
X: 1165.77, Y: 2627.03
X: 1165.73, Y: 2626.02
X: 1165.69, Y: 2625.02
X: 1165.65, Y: 2624.03
X: 1165.61, Y: 2623.04
X: 1165.57, Y: 2622.07
X: 1165.53, Y: 2621.10
X: 1165.49, Y: 2620.14
X: 1165.45, Y: 2619.18
X: 1165.36, Y: 2618.04
X: 1165.26, Y: 2616.91
X: 1165.17, Y: 2615.79
X: 1165.08, Y: 2614.58
X: 1164.98, Y: 2613.40
X: 1164.89, Y: 2612.22
X: 1164.80, Y: 2611.04
X: 1164.70, Y: 2609.84
X: 1164.61, Y: 2608.67
X: 1164.52, Y: 2607.51
X: 1164.43, Y: 2606.34
X: 1164.34, Y: 2605.16
X: 1164.25, Y: 2603.98
X: 1164.15, Y: 2602.80
X: 1164.06, Y: 2601.63
X: 1163.75, Y: 2600.12
X: 1163.44, Y: 2598.62
X: 1163.13, Y: 2597.12
X: 1162.82, Y: 2595.62
X: 1162.52, Y: 2594.13
X: 1162.21, Y: 2592.64
X: 1161.90, Y: 2591.16
X: 1161.59, Y: 2589.68
X: 1161.29, Y: 2588.20
X: 1160.98, Y: 2586.73
X: 1160.68, Y: 2585.26
X: 1160.40, Y: 2583.99
X: 1160.12, Y: 2582.73
X: 1159.82, Y: 2581.30
X: 1159.53, Y: 2579.87
X: 1159.23, Y: 2578.43
X: 1159.21, Y: 2576.77
X: 1159.19, Y: 2575.12
X: 1159.17, Y: 2573.48
X: 1159.15, Y: 2571.84
X: 1159.11, Y: 2569.98
X: 1159.12, Y: 2568.51
X: 1159.12, Y: 2567.06
X: 1159.12, Y: 2565.62
X: 1159.12, Y: 2564.19
X: 1159.13, Y: 2562.77
X: 1159.13, Y: 2561.37
X: 1159.14, Y: 2560.01
X: 1159.14, Y: 2558.68
X: 1159.15, Y: 2557.35
X: 1159.16, Y: 2556.04
X: 1159.39, Y: 2554.97
X: 1159.61, Y: 2553.91
X: 1159.83, Y: 2552.85
X: 1160.06, Y: 2551.80
X: 1160.28, Y: 2550.76
X: 1160.50, Y: 2549.72
X: 1160.69, Y: 2548.23
X: 1160.92, Y: 2547.29
X: 1161.14, Y: 2546.36
X: 1161.37, Y: 2545.44
X: 1161.58, Y: 2544.25
X: 1161.79, Y: 2543.17
X: 1162.00, Y: 2542.10
X: 1162.22, Y: 2540.95
X: 1162.43, Y: 2539.80
X: 1162.64, Y: 2538.68
X: 1162.69, Y: 2537.14
X: 1162.75, Y: 2535.60
X: 1162.81, Y: 2534.05
X: 1162.86, Y: 2532.51
X: 1162.92, Y: 2530.98
X: 1162.98, Y: 2529.45
X: 1163.04, Y: 2527.92
X: 1163.09, Y: 2526.39
X: 1163.15, Y: 2524.88
X: 1163.21, Y: 2523.36
X: 1163.27, Y: 2521.84
X: 1163.33, Y: 2520.33
X: 1163.39, Y: 2518.82
X: 1163.46, Y: 2517.32
X: 1163.52, Y: 2515.82
X: 1163.44, Y: 2514.43
X: 1163.36, Y: 2513.03
X: 1163.29, Y: 2511.63
X: 1163.21, Y: 2510.24
X: 1163.13, Y: 2508.84
X: 1163.06, Y: 2507.46
X: 1162.98, Y: 2506.07
X: 1162.91, Y: 2504.70
X: 1162.84, Y: 2503.33
X: 1162.77, Y: 2501.96
X: 1162.69, Y: 2500.60
X: 1162.62, Y: 2499.24
X: 1162.55, Y: 2497.91
X: 1162.48, Y: 2496.58
X: 1162.41, Y: 2495.26
X: 1162.35, Y: 2493.95
X: 1162.22, Y: 2492.26
X: 1162.09, Y: 2490.58
X: 1161.94, Y: 2488.54
X: 1161.82, Y: 2487.08
X: 1161.70, Y: 2485.63
X: 1161.58, Y: 2484.19
X: 1161.47, Y: 2482.76
X: 1161.35, Y: 2481.34
X: 1161.24, Y: 2479.93
X: 1161.13, Y: 2478.53
X: 1161.02, Y: 2477.14
X: 1160.91, Y: 2475.76
X: 1160.79, Y: 2474.15
X: 1160.67, Y: 2472.55
X: 1160.56, Y: 2470.96
X: 1160.54, Y: 2469.34
X: 1160.52, Y: 2467.74
X: 1160.49, Y: 2465.88
X: 1160.48, Y: 2464.47
X: 1160.47, Y: 2463.02
X: 1160.46, Y: 2461.58
X: 1160.44, Y: 2460.02
X: 1160.43, Y: 2458.49
X: 1160.42, Y: 2456.96
X: 1160.41, Y: 2455.45
X: 1160.39, Y: 2453.94
X: 1160.39, Y: 2452.43
X: 1160.38, Y: 2450.93
X: 1160.37, Y: 2449.45
X: 1160.33, Y: 2447.10
X: 1160.32, Y: 2445.60
X: 1160.29, Y: 2443.31
X: 1160.27, Y: 2441.02
X: 1160.24, Y: 2438.75
X: 1160.21, Y: 2436.28
X: 1160.19, Y: 2434.05
X: 1160.16, Y: 2431.84
X: 1160.14, Y: 2429.63
X: 1160.13, Y: 2427.44
X: 1160.11, Y: 2425.26
X: 1160.09, Y: 2423.08
X: 1160.08, Y: 2420.92
X: 1160.06, Y: 2418.77
X: 1160.05, Y: 2416.63
X: 1160.04, Y: 2414.50
X: 1160.03, Y: 2412.38
X: 1160.04, Y: 2408.68
X: 1160.11, Y: 2406.36
X: 1160.18, Y: 2404.05
X: 1160.25, Y: 2401.74
X: 1160.32, Y: 2399.45
X: 1160.40, Y: 2397.17
X: 1160.47, Y: 2394.89
X: 1160.55, Y: 2392.63
X: 1160.63, Y: 2390.52
X: 1160.71, Y: 2388.42
X: 1160.80, Y: 2386.33
X: 1160.88, Y: 2384.25
X: 1160.97, Y: 2382.19
X: 1161.06, Y: 2380.14
X: 1161.14, Y: 2378.09
X: 1160.78, Y: 2376.04
X: 1160.41, Y: 2373.96
X: 1160.04, Y: 2371.88
X: 1159.68, Y: 2369.82
X: 1159.32, Y: 2367.77
X: 1158.96, Y: 2365.73
X: 1158.61, Y: 2363.71
X: 1158.23, Y: 2361.11
X: 1157.89, Y: 2359.52
X: 1157.56, Y: 2357.93
X: 1157.23, Y: 2356.37
X: 1156.91, Y: 2354.82
X: 1156.59, Y: 2353.28
X: 1156.27, Y: 2351.75
X: 1155.96, Y: 2350.24
X: 1155.65, Y: 2348.74
X: 1155.51, Y: 2346.97
X: 1155.35, Y: 2344.78
X: 1155.19, Y: 2342.60
X: 1155.03, Y: 2340.43
X: 1154.88, Y: 2338.27
X: 1154.73, Y: 2336.13
X: 1154.58, Y: 2333.99
X: 1154.47, Y: 2332.64
X: 1154.36, Y: 2331.30
X: 1154.26, Y: 2329.99
X: 1154.11, Y: 2327.84
X: 1153.98, Y: 2325.89
X: 1153.84, Y: 2323.95
X: 1153.71, Y: 2322.02
X: 1153.58, Y: 2320.11
X: 1153.14, Y: 2318.20
X: 1152.70, Y: 2316.30
X: 1152.26, Y: 2314.31
X: 1151.82, Y: 2312.32
X: 1151.38, Y: 2310.35
X: 1150.95, Y: 2308.38
X: 1150.51, Y: 2306.43
X: 1150.09, Y: 2304.49
X: 1149.61, Y: 2301.84
X: 1149.22, Y: 2300.45
X: 1148.83, Y: 2299.07
X: 1148.45, Y: 2297.71
X: 1148.07, Y: 2296.36
X: 1147.70, Y: 2295.02
X: 1147.33, Y: 2293.69
X: 1146.98, Y: 2292.56
X: 1146.74, Y: 2291.36
X: 1146.50, Y: 2290.17
X: 1146.26, Y: 2289.00
X: 1146.02, Y: 2287.84
X: 1145.79, Y: 2286.69
X: 1145.51, Y: 2284.78
X: 1145.22, Y: 2282.88
X: 1144.94, Y: 2280.99
X: 1144.66, Y: 2279.11
X: 1144.38, Y: 2277.24
X: 1144.11, Y: 2275.38
X: 1143.77, Y: 2272.82
X: 1143.44, Y: 2270.26
X: 1143.17, Y: 2268.46
X: 1142.96, Y: 2267.34
X: 1142.68, Y: 2265.87
X: 1142.41, Y: 2264.43
X: 1142.13, Y: 2262.99
X: 1141.87, Y: 2261.57
X: 1141.60, Y: 2260.16
X: 1141.34, Y: 2258.76
X: 1141.08, Y: 2257.38
X: 1140.63, Y: 2253.71
X: 1140.31, Y: 2251.66
X: 1140.00, Y: 2249.62
X: 1139.69, Y: 2247.60
X: 1139.38, Y: 2245.58
X: 1139.08, Y: 2243.58
X: 1138.73, Y: 2241.07
X: 1138.46, Y: 2239.45
X: 1138.19, Y: 2237.83
X: 1138.28, Y: 2235.41
X: 1138.38, Y: 2233.02
X: 1138.47, Y: 2230.63
X: 1138.57, Y: 2228.27
X: 1138.66, Y: 2225.91
X: 1138.76, Y: 2223.58
X: 1138.86, Y: 2221.26
X: 1138.77, Y: 2216.73
X: 1138.85, Y: 2214.10
X: 1138.93, Y: 2211.48
X: 1139.01, Y: 2208.87
X: 1139.09, Y: 2206.28
X: 1139.14, Y: 2203.24
X: 1139.25, Y: 2201.06
X: 1139.35, Y: 2198.65
X: 1139.30, Y: 2195.87
X: 1139.24, Y: 2193.00
X: 1139.19, Y: 2190.13
X: 1139.15, Y: 2187.45
X: 1139.11, Y: 2184.78
X: 1139.08, Y: 2182.13
X: 1139.04, Y: 2179.49
X: 1139.01, Y: 2176.87
X: 1138.98, Y: 2174.27
X: 1138.95, Y: 2171.68
X: 1138.93, Y: 2169.10
X: 1138.90, Y: 2166.55
X: 1138.88, Y: 2164.01
X: 1138.84, Y: 2161.23
X: 1138.80, Y: 2158.46
X: 1138.77, Y: 2155.71
X: 1138.92, Y: 2153.33
X: 1139.07, Y: 2150.97
X: 1139.22, Y: 2148.62
X: 1139.38, Y: 2146.28
X: 1139.46, Y: 2142.76
X: 1139.62, Y: 2140.50
X: 1139.78, Y: 2138.25
X: 1139.95, Y: 2136.01
X: 1140.12, Y: 2133.78
X: 1140.28, Y: 2131.57
X: 1140.45, Y: 2129.37
X: 1140.63, Y: 2127.19
X: 1140.71, Y: 2123.47
X: 1140.88, Y: 2121.27
X: 1141.06, Y: 2119.09
X: 1140.85, Y: 2116.70
X: 1140.65, Y: 2114.32
X: 1140.45, Y: 2111.95
X: 1140.30, Y: 2110.43
X: 1140.16, Y: 2108.93
X: 1140.01, Y: 2107.45
X: 1139.87, Y: 2105.97
X: 1139.73, Y: 2104.51
X: 1139.60, Y: 2103.07
X: 1139.46, Y: 2101.63
X: 1139.33, Y: 2100.21
X: 1139.20, Y: 2098.81
X: 1139.02, Y: 2096.55
X: 1138.85, Y: 2094.31
X: 1138.67, Y: 2092.09
X: 1138.50, Y: 2089.88
X: 1138.15, Y: 2086.93
X: 1137.86, Y: 2084.81
X: 1137.55, Y: 2082.37
X: 1137.24, Y: 2079.94
X: 1136.93, Y: 2077.53
X: 1136.61, Y: 2074.85
X: 1136.32, Y: 2072.64
X: 1136.02, Y: 2070.21
X: 1135.72, Y: 2067.80
X: 1135.43, Y: 2065.40
X: 1135.14, Y: 2063.02
X: 1134.85, Y: 2060.65
X: 1134.56, Y: 2058.30
X: 1134.28, Y: 2055.96
X: 1134.00, Y: 2053.64
X: 1133.70, Y: 2049.00
X: 1133.54, Y: 2046.39
X: 1133.39, Y: 2043.79
X: 1133.23, Y: 2041.21
X: 1133.09, Y: 2038.64
X: 1132.94, Y: 2036.10
