X: 1196.38, Y: 2724.61
X: 1188.53, Y: 2724.53
X: 1188.44, Y: 2724.55
X: 1141.74, Y: 2743.23
X: 1140.66, Y: 2743.52
X: 1140.64, Y: 2743.53
X: 1140.64, Y: 2743.53
X: 1140.62, Y: 2743.53
X: 1140.63, Y: 2743.53
X: 1140.63, Y: 2743.53
X: 1140.63, Y: 2743.53
X: 1140.63, Y: 2743.53
X: 1140.64, Y: 2743.53
X: 1140.64, Y: 2743.53
X: 1140.64, Y: 2743.53
X: 1140.64, Y: 2743.53
X: 1140.64, Y: 2743.53
X: 1140.64, Y: 2743.53
X: 1140.64, Y: 2743.53
X: 1136.15, Y: 2744.33
X: 1136.05, Y: 2744.34
X: 1136.06, Y: 2744.34
X: 1136.06, Y: 2744.34
X: 1136.07, Y: 2744.34
X: 1136.07, Y: 2744.34
X: 1136.07, Y: 2744.34
X: 1136.07, Y: 2744.34
X: 1136.07, Y: 2744.34
X: 1136.07, Y: 2744.34
X: 1136.07, Y: 2744.34
X: 1136.07, Y: 2744.34
X: 1136.07, Y: 2744.34
X: 1136.07, Y: 2744.34
X: 1136.07, Y: 2744.34
X: 1101.31, Y: 2762.23
X: 1099.79, Y: 2762.57
X: 1099.84, Y: 2762.56
X: 1099.92, Y: 2762.54
X: 1099.98, Y: 2762.53
X: 1100.03, Y: 2762.52
X: 1100.05, Y: 2762.52
X: 1100.07, Y: 2762.51
X: 1100.08, Y: 2762.51
X: 1100.09, Y: 2762.51
X: 1100.10, Y: 2762.51
X: 1100.10, Y: 2762.51
X: 1100.11, Y: 2762.50
X: 1100.11, Y: 2762.50
X: 1100.11, Y: 2762.50
X: 1100.11, Y: 2762.50
X: 1151.25, Y: 2704.50
X: 1152.63, Y: 2704.06
X: 1152.57, Y: 2704.08
X: 1152.50, Y: 2704.10
X: 1152.46, Y: 2704.11
X: 1152.43, Y: 2704.12
X: 1152.40, Y: 2704.13
X: 1152.39, Y: 2704.14
X: 1152.38, Y: 2704.14
X: 1152.37, Y: 2704.14
X: 1152.37, Y: 2704.14
X: 1152.36, Y: 2704.14
X: 1167.99, Y: 2766.13
X: 1168.91, Y: 2766.64
X: 1168.92, Y: 2766.60
X: 1168.89, Y: 2766.57
X: 1168.86, Y: 2766.55
X: 1168.84, Y: 2766.54
X: 1168.83, Y: 2766.53
