X: 1230.40, Y: 2638.14
X: 1247.22, Y: 2632.59
X: 1246.96, Y: 2632.69
X: 1246.95, Y: 2632.69
X: 1246.95, Y: 2632.69
X: 1233.18, Y: 2628.04
X: 1232.67, Y: 2627.97
X: 1232.66, Y: 2627.97
X: 1232.66, Y: 2627.97
X: 1232.67, Y: 2627.97
X: 1232.67, Y: 2627.97
X: 1232.67, Y: 2627.97
X: 1232.78, Y: 2627.99
X: 1232.70, Y: 2627.97
X: 1232.70, Y: 2627.97
X: 1232.70, Y: 2627.97
X: 1232.71, Y: 2627.97
X: 1232.71, Y: 2627.97
X: 1232.71, Y: 2627.98
X: 1232.71, Y: 2627.98
X: 1232.71, Y: 2627.98
X: 1237.11, Y: 2628.64
X: 1237.23, Y: 2628.68
X: 1237.23, Y: 2628.68
X: 1237.23, Y: 2628.68
X: 1237.23, Y: 2628.68
X: 1237.23, Y: 2628.68
X: 1237.23, Y: 2628.68
X: 1237.23, Y: 2628.68
X: 1237.22, Y: 2628.67
X: 1237.22, Y: 2628.67
X: 1237.22, Y: 2628.67
X: 1237.22, Y: 2628.67
X: 1237.22, Y: 2628.67
X: 1237.22, Y: 2628.67
X: 1237.22, Y: 2628.67
X: 1255.20, Y: 2634.66
X: 1255.74, Y: 2634.88
X: 1255.75, Y: 2634.89
X: 1255.74, Y: 2634.89
X: 1255.73, Y: 2634.88
X: 1255.72, Y: 2634.88
X: 1255.72, Y: 2634.88
X: 1255.71, Y: 2634.88
X: 1255.71, Y: 2634.88
X: 1255.71, Y: 2634.87
X: 1255.70, Y: 2634.87
X: 1255.70, Y: 2634.87
X: 1255.70, Y: 2634.87
X: 1255.70, Y: 2634.87
X: 1255.69, Y: 2634.87
X: 1255.69, Y: 2634.87
X: 1255.40, Y: 2587.25
X: 1255.43, Y: 2585.44
X: 1255.43, Y: 2585.40
X: 1255.43, Y: 2585.43
X: 1255.43, Y: 2585.45
X: 1255.43, Y: 2585.47
X: 1255.43, Y: 2585.49
X: 1255.43, Y: 2585.51
X: 1255.43, Y: 2585.52
X: 1257.98, Y: 2611.15
X: 1261.71, Y: 2612.54
X: 1261.84, Y: 2612.59
X: 1261.85, Y: 2612.59
X: 1261.84, Y: 2612.58
X: 1261.84, Y: 2612.57
X: 1261.84, Y: 2612.57
X: 1261.84, Y: 2612.58
X: 1261.83, Y: 2612.56
X: 1261.83, Y: 2612.56
X: 1261.82, Y: 2612.55
X: 1261.82, Y: 2612.54
X: 1262.61, Y: 2609.63
X: 1262.65, Y: 2609.52
X: 1262.65, Y: 2609.51
X: 1262.65, Y: 2609.51
X: 1262.65, Y: 2609.51
X: 1262.65, Y: 2609.51
X: 1262.65, Y: 2609.51
X: 1262.65, Y: 2609.51
