X: 1252.26, Y: 2700.31
X: 1300.99, Y: 2663.38
X: 1311.75, Y: 2657.00
X: 1312.44, Y: 2656.90
X: 1312.84, Y: 2656.80
X: 1313.13, Y: 2656.71
X: 1308.82, Y: 2661.43
X: 1304.14, Y: 2666.34
X: 1299.56, Y: 2670.86
X: 1295.50, Y: 2674.60
X: 1292.15, Y: 2677.48
X: 1289.52, Y: 2679.61
X: 1287.51, Y: 2681.15
X: 1285.98, Y: 2682.25
X: 1284.84, Y: 2683.03
X: 1283.99, Y: 2683.57
X: 1283.36, Y: 2683.94
X: 1282.90, Y: 2684.19
X: 1282.56, Y: 2684.34
X: 1282.33, Y: 2684.42
X: 1282.16, Y: 2684.45
X: 1282.06, Y: 2684.45
X: 1288.61, Y: 2688.34
X: 1294.25, Y: 2691.62
X: 1299.12, Y: 2694.39
X: 1303.35, Y: 2696.74
X: 1307.02, Y: 2698.72
X: 1310.22, Y: 2700.41
X: 1313.01, Y: 2701.83
X: 1315.44, Y: 2703.02
X: 1317.55, Y: 2704.01
X: 1319.40, Y: 2704.83
X: 1321.00, Y: 2705.50
X: 1322.39, Y: 2706.04
X: 1323.59, Y: 2706.46
X: 1324.62, Y: 2706.78
X: 1325.50, Y: 2707.00
X: 1324.18, Y: 2708.28
X: 1322.92, Y: 2709.38
X: 1321.74, Y: 2710.31
X: 1320.61, Y: 2711.10
X: 1319.55, Y: 2711.75
X: 1318.55, Y: 2712.29
X: 1317.60, Y: 2712.73
X: 1316.70, Y: 2713.07
X: 1315.86, Y: 2713.33
X: 1315.07, Y: 2713.51
X: 1314.33, Y: 2713.63
X: 1313.64, Y: 2713.70
X: 1312.99, Y: 2713.71
X: 1312.39, Y: 2713.69
X: 1311.83, Y: 2713.63
X: 1313.77, Y: 2704.26
X: 1315.56, Y: 2695.68
X: 1317.21, Y: 2687.86
X: 1318.74, Y: 2680.75
X: 1320.16, Y: 2674.32
X: 1321.45, Y: 2668.51
X: 1322.65, Y: 2663.29
X: 1323.73, Y: 2658.62
X: 1324.73, Y: 2654.47
X: 1321.32, Y: 2653.28
X: 1318.16, Y: 2652.31
X: 1315.23, Y: 2651.56
X: 1312.53, Y: 2650.99
X: 1310.04, Y: 2650.58
X: 1307.01, Y: 2648.12
X: 1303.95, Y: 2646.75
X: 1301.07, Y: 2646.33
X: 1299.94, Y: 2648.65
X: 1299.11, Y: 2650.40
X: 1298.44, Y: 2651.70
X: 1297.90, Y: 2652.72
X: 1297.44, Y: 2653.54
X: 1297.06, Y: 2654.21
X: 1296.76, Y: 2654.82
X: 1296.50, Y: 2655.33
X: 1296.18, Y: 2654.19
X: 1295.90, Y: 2653.20
X: 1295.65, Y: 2652.32
X: 1295.43, Y: 2651.53
X: 1295.22, Y: 2650.83
X: 1294.99, Y: 2650.14
X: 1294.78, Y: 2649.51
X: 1294.59, Y: 2648.94
X: 1294.41, Y: 2648.42
X: 1294.24, Y: 2647.94
X: 1294.09, Y: 2647.49
X: 1293.94, Y: 2647.08
X: 1293.81, Y: 2646.70
X: 1293.69, Y: 2646.35
X: 1293.57, Y: 2646.03
X: 1293.42, Y: 2645.57
X: 1293.27, Y: 2645.15
X: 1293.14, Y: 2644.76
X: 1293.01, Y: 2644.39
X: 1292.90, Y: 2644.06
X: 1292.79, Y: 2643.74
X: 1292.69, Y: 2643.45
X: 1292.59, Y: 2643.18
X: 1292.51, Y: 2642.93
X: 1292.42, Y: 2642.69
X: 1292.35, Y: 2642.47
X: 1292.28, Y: 2642.27
X: 1292.21, Y: 2642.08
X: 1292.15, Y: 2641.90
X: 1292.09, Y: 2641.74
X: 1292.04, Y: 2641.59
X: 1293.48, Y: 2641.19
X: 1294.67, Y: 2640.41
X: 1296.03, Y: 2640.07
X: 1297.32, Y: 2639.76
X: 1298.53, Y: 2639.47
X: 1299.67, Y: 2639.19
X: 1300.74, Y: 2638.93
X: 1301.77, Y: 2638.76
X: 1302.72, Y: 2638.60
X: 1303.61, Y: 2638.45
X: 1304.44, Y: 2638.31
X: 1305.23, Y: 2638.18
X: 1305.96, Y: 2638.06
X: 1306.64, Y: 2637.94
X: 1307.32, Y: 2637.65
X: 1305.27, Y: 2638.36
X: 1303.35, Y: 2639.03
X: 1301.54, Y: 2639.65
X: 1299.85, Y: 2640.23
X: 1298.26, Y: 2640.77
X: 1296.76, Y: 2641.28
X: 1295.35, Y: 2641.75
X: 1294.03, Y: 2642.20
X: 1292.73, Y: 2642.56
X: 1291.50, Y: 2642.90
X: 1290.33, Y: 2643.23
X: 1289.21, Y: 2643.54
X: 1288.15, Y: 2643.84
X: 1287.14, Y: 2644.13
X: 1286.19, Y: 2644.40
X: 1285.28, Y: 2644.66
X: 1285.80, Y: 2646.36
X: 1286.29, Y: 2647.97
X: 1286.76, Y: 2649.48
X: 1287.20, Y: 2650.89
X: 1287.62, Y: 2652.22
X: 1288.02, Y: 2653.47
X: 1288.40, Y: 2654.64
X: 1288.75, Y: 2655.73
X: 1289.09, Y: 2656.76
X: 1289.42, Y: 2657.72
X: 1289.72, Y: 2658.62
X: 1290.01, Y: 2659.46
X: 1290.28, Y: 2660.25
X: 1290.54, Y: 2660.98
X: 1290.78, Y: 2661.67
X: 1294.33, Y: 2663.89
X: 1297.68, Y: 2665.97
X: 1300.85, Y: 2667.91
X: 1303.83, Y: 2669.71
X: 1306.65, Y: 2671.39
X: 1309.31, Y: 2672.95
X: 1311.82, Y: 2674.41
X: 1314.18, Y: 2675.76
X: 1316.41, Y: 2677.02
X: 1319.13, Y: 2678.83
X: 1321.17, Y: 2679.92
X: 1323.07, Y: 2680.92
X: 1324.85, Y: 2681.84
X: 1326.52, Y: 2682.69
X: 1328.08, Y: 2683.48
