X: 1095.07, Y: 2634.90
X: 1083.12, Y: 2623.22
X: 1082.67, Y: 2623.22
X: 1082.65, Y: 2623.22
X: 1082.65, Y: 2623.22
X: 1082.66, Y: 2623.22
X: 1082.66, Y: 2623.22
X: 1082.66, Y: 2623.22
X: 1082.66, Y: 2623.22
X: 1082.63, Y: 2623.22
X: 1082.65, Y: 2623.22
X: 1082.66, Y: 2623.22
X: 1082.66, Y: 2623.22
X: 1068.36, Y: 2624.75
X: 1067.97, Y: 2624.83
X: 1067.97, Y: 2624.83
X: 1067.98, Y: 2624.83
X: 1067.99, Y: 2624.83
X: 1068.00, Y: 2624.83
X: 1068.00, Y: 2624.83
X: 1068.01, Y: 2624.82
X: 1068.01, Y: 2624.82
X: 1068.02, Y: 2624.82
X: 1068.02, Y: 2624.82
X: 1068.02, Y: 2624.82
X: 1068.02, Y: 2624.82
X: 1068.02, Y: 2624.82
X: 1068.03, Y: 2624.82
X: 1096.38, Y: 2624.66
X: 1097.93, Y: 2624.41
X: 1097.99, Y: 2624.40
X: 1097.97, Y: 2624.40
X: 1097.95, Y: 2624.41
X: 1097.93, Y: 2624.41
X: 1097.92, Y: 2624.41
X: 1097.90, Y: 2624.41
X: 1097.89, Y: 2624.42
X: 1097.88, Y: 2624.42
X: 1097.87, Y: 2624.42
X: 1097.87, Y: 2624.42
X: 1097.86, Y: 2624.42
X: 1097.85, Y: 2624.42
X: 1097.85, Y: 2624.42
X: 1097.84, Y: 2624.42
X: 1155.79, Y: 2632.07
X: 1159.33, Y: 2631.63
X: 1159.50, Y: 2631.60
X: 1159.45, Y: 2631.61
X: 1159.39, Y: 2631.62
X: 1159.34, Y: 2631.62
X: 1159.30, Y: 2631.63
X: 1159.43, Y: 2631.61
X: 1159.31, Y: 2631.63
X: 1159.08, Y: 2631.66
X: 1159.07, Y: 2631.67
X: 1159.06, Y: 2631.67
X: 1159.07, Y: 2631.67
X: 1159.07, Y: 2631.67
X: 1159.07, Y: 2631.67
X: 1069.10, Y: 2593.39
X: 1064.57, Y: 2594.19
X: 1074.80, Y: 2621.55
X: 1075.09, Y: 2621.65
X: 1075.11, Y: 2621.64
X: 1075.11, Y: 2621.64
X: 1126.80, Y: 2623.94
X: 1129.75, Y: 2623.52
X: 1129.92, Y: 2623.49
X: 1129.93, Y: 2623.49
X: 1129.94, Y: 2623.49
X: 1129.94, Y: 2623.49
X: 1129.94, Y: 2623.49
X: 1129.94, Y: 2623.49
X: 1129.94, Y: 2623.49
X: 1129.94, Y: 2623.49
X: 1129.94, Y: 2623.49
X: 1129.94, Y: 2623.49
