X: 1210.29, Y: 2695.47
X: 1245.96, Y: 2661.40
X: 1246.31, Y: 2661.41
X: 1246.32, Y: 2661.42
X: 1246.32, Y: 2661.42
X: 1246.32, Y: 2661.42
X: 1246.33, Y: 2661.42
X: 1246.33, Y: 2661.42
X: 1246.33, Y: 2661.42
X: 1246.33, Y: 2661.42
X: 1251.20, Y: 2665.28
X: 1250.85, Y: 2663.89
X: 1250.37, Y: 2663.58
X: 1250.26, Y: 2663.52
X: 1224.43, Y: 2659.02
X: 1224.13, Y: 2658.76
X: 1224.17, Y: 2658.82
X: 1224.20, Y: 2658.85
X: 1224.21, Y: 2658.86
X: 1224.21, Y: 2658.86
X: 1224.22, Y: 2658.86
X: 1224.22, Y: 2658.87
X: 1224.22, Y: 2658.87
X: 1224.22, Y: 2658.87
X: 1224.22, Y: 2658.87
X: 1224.22, Y: 2658.87
X: 1224.22, Y: 2658.87
X: 1224.22, Y: 2658.87
X: 1224.22, Y: 2658.87
X: 1258.23, Y: 2703.28
X: 1260.24, Y: 2704.57
X: 1259.94, Y: 2704.37
X: 1259.74, Y: 2704.25
X: 1259.65, Y: 2704.19
X: 1259.62, Y: 2704.17
X: 1259.61, Y: 2704.16
X: 1259.60, Y: 2704.15
X: 1259.60, Y: 2704.15
X: 1259.60, Y: 2704.15
X: 1259.60, Y: 2704.15
X: 1259.60, Y: 2704.15
X: 1259.60, Y: 2704.15
X: 1259.60, Y: 2704.15
X: 1259.60, Y: 2704.15
X: 1259.60, Y: 2704.15
X: 1252.85, Y: 2632.88
X: 1250.89, Y: 2630.78
X: 1251.30, Y: 2631.09
X: 1251.56, Y: 2631.31
X: 1251.67, Y: 2631.40
X: 1251.71, Y: 2631.44
X: 1251.73, Y: 2631.45
X: 1251.74, Y: 2631.46
X: 1251.74, Y: 2631.46
X: 1251.74, Y: 2631.46
X: 1251.74, Y: 2631.46
X: 1251.74, Y: 2631.46
X: 1251.74, Y: 2631.46
X: 1251.74, Y: 2631.46
X: 1251.74, Y: 2631.46
X: 1289.82, Y: 2662.13
X: 1249.78, Y: 2654.86
X: 1245.37, Y: 2655.35
X: 1245.37, Y: 2655.34
X: 1245.44, Y: 2655.37
X: 1245.48, Y: 2655.39
X: 1304.87, Y: 2661.10
X: 1307.58, Y: 2662.71
X: 1307.14, Y: 2662.52
X: 1306.81, Y: 2662.35
X: 1306.67, Y: 2662.27
X: 1306.62, Y: 2662.24
X: 1306.60, Y: 2662.22
X: 1306.59, Y: 2662.22
X: 1306.58, Y: 2662.22
X: 1306.58, Y: 2662.22
X: 1306.58, Y: 2662.22
X: 1306.58, Y: 2662.22
X: 1306.58, Y: 2662.22
X: 1306.58, Y: 2662.22
